项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,土建,自施,0
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,土建,自施,2184610.29
U_ORG_XM_CQYSCN,重庆亚士创能长寿综合制造基地,土建,自施,15770621.59
U_ORG_XM_CQYYSZXZ,重庆云阳数智森林小镇产业园区(一期)EPC,土建,自施,44843751.11
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,土建,自施,0
U_ORG_XM_CZJC,常州精测新能源智能装备生产,土建,自施,18428679.48
U_ORG_XM_CZQLDXF,常州青龙西路定销房,土建,自施,4224097.79
U_ORG_XM_CZXBQZZ,常州市新北区住宅EPC,土建,自施,30966002.1
U_ORG_XM_CZXBQZZFZ,常州市新北区住宅EPC(发展),土建,自施,10462056.6
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,土建,自施,12569867.97
U_ORG_XM_DGHWSYS,东莞华为研发实验室一期,土建,自施,2342544.59
U_ORG_XM_DGXTC,东莞小天才生产中心,土建,自施,614816.48
U_ORG_XM_DJYJL,都江堰锦庐-4期房地产开发,土建,自施,316599.76
U_ORG_XM_DLGWJ,大连港湾街二号地块,土建,自施,5625012.92
U_ORG_XM_DLZHHGC,大连中海海港城,土建,自施,0
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,土建,自施,219665.27
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,土建,自施,184543.05
U_ORG_XM_DTZLDSJ,大同中联绿色大数据产业基地,土建,自施,22764699.53
U_ORG_XM_DXJCZSQAZF,北京大兴国际机场噪声区安置房,土建,自施,13021953.3
U_ORG_XM_DXKAZFJZHZZ,北京东小口安置住房及综合整治,土建,自施,41389695.63
U_ORG_XM_DYDWDYMYY,德阳市人民医院城北第五代医院,土建,自施,60656176.09
U_ORG_XM_ELSTLHFCJ,俄罗斯图拉州哈弗发动机车间,土建,自施,0
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,土建,自施,0
U_ORG_XM_FJJHCCQSCX,福建省晋华集成电路有限公司存储器生产线,土建,自施,2161085.43
U_ORG_XM_FLBXGLLDS,菲律宾香格里拉大厦,土建,自施,0
U_ORG_XM_FNWSCLC,丰宁污水处理厂扩容提标改造及配套管网,土建,自施,18450110.56
U_ORG_XM_FSJHGCEQ,佛山捷和广场二期,土建,自施,30656583.34
U_ORG_XM_FSJRJRCHY,佛山金融街融辰花园,土建,自施,21894396.65
U_ORG_XM_FSJRJSD,佛山金融街顺德陈村,土建,自施,38626278.07
U_ORG_XM_FSJRJSS,佛山金融街三水,土建,自施,6102328.56
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,土建,自施,312348.09
U_ORG_XM_FSLC,佛山绿城,土建,自施,15993808.46
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,土建,自施,1977749.89
U_ORG_XM_FSLSHLYZL,佛山市南海区里水河流域治理,土建,自施,16584468.72
U_ORG_XM_FSSDGZSYXX,佛山顺德光正实验学校,土建,自施,16909.49
U_ORG_XM_FSSDYXQ,佛山市东亚项目西区EPC,土建,自施,9979374.61
U_ORG_XM_FSYCZD,佛山怡翠尊堤嘉园D2区,土建,自施,556811.98
U_ORG_XM_FSYGBJSQGZ,佛山市原干部家属区部分政府旧物业修缮改造,土建,自施,116144.63
U_ORG_XM_GCBS38DK,北京观承别墅03-38地块二标段,土建,自施,26136331.38
U_ORG_XM_GDGSZYXY,广东工商职业学院体育馆·图书馆,土建,自施,186658.24
U_ORG_XM_GDHYAL,广东阿里巴巴云计算数据中心河源源城区项目,土建,自施,737493.59
U_ORG_XM_GDHYALEQ,广东阿里巴巴云计算数据中心河源源城区二期项目,土建,自施,-1025656.33
U_ORG_XM_GDHYJDEQ,广东阿里巴巴云计算数据中心河源江东二期,土建,自施,31697031.24
U_ORG_XM_GDHYSQ,广东阿里巴巴云计算数据中心河源源城区三期项目,土建,自施,25232234.56
U_ORG_XM_GMDLGZ,北京国贸东楼改造及交通一体化,土建,自施,0
U_ORG_XM_GSQYZDYQ,甘肃庆阳正大一期,土建,自施,0
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,土建,自施,7152.59
U_ORG_XM_GYWK,贵阳万科劲嘉大都会商业综合体,土建,自施,4998226.95
U_ORG_XM_GZALBB,广州阿里巴巴华南运营中心,土建,自施,15180534.84
U_ORG_XM_GZBLSYL,广州保利三元里,土建,自施,51310317.66
U_ORG_XM_GZBYHYC,广州黄石路白云汇广场影城,土建,自施,0
U_ORG_XM_GZCSJ,广州超视堺第10.5代TFT-LCD显示器件生产线,土建,自施,4962283.67
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,土建,自施,3543.67
U_ORG_XM_GZKNBLC,广州第10.5代TFT-LCD显示器生产线玻璃工厂建设,土建,自施,23359.11
U_ORG_XM_GZLGGP3,广州LG Display GP3,土建,自施,7769677.82
U_ORG_XM_GZLMLGZ,广州市建设六马路1号改造,土建,自施,0
U_ORG_XM_GZWXN,广州维信诺第6代柔性AMOLED模组生产线,土建,自施,25472073.73
U_ORG_XM_GZXYNBDT,广州芯粤能半导体,土建,自施,43833778.79
U_ORG_XM_GZYXBDT,广州粤芯半导体,土建,自施,244676.1
U_ORG_XM_GZZCFDC,广州市增城区房地产开发,土建,自施,1255445.71
U_ORG_XM_HAXJCF,淮安第三园区新建厂房,土建,自施,142628897.8
U_ORG_XM_HBGAYG,河北固安第6代有源矩阵AMOLED面板生产线,土建,自施,948561.84
U_ORG_XM_HBGAZSJD,河北固安第6代有源矩阵AMOLED面板生产线装饰机电,土建,自施,107135.1
U_ORG_XM_HBXAWKSYS,河北雄安新区万科实验室,土建,自施,0
U_ORG_XM_HBXYZDYQ,湖北襄阳正大一期,土建,自施,0
U_ORG_XM_HEBHRHLS,哈尔滨华润·欢乐颂,土建,自施,13326727.35
U_ORG_XM_HEBSZCYY,哈尔滨深圳产业园科创总部,土建,自施,13901081.47
U_ORG_XM_HEBSZCYYJZ,哈尔滨深圳产业园科创总部精装修,土建,自施,68352.08
U_ORG_XM_HEBZGBY,哈尔滨中国北药智慧产业新城A1地块,土建,自施,32856695.38
U_ORG_XM_HFCX,合肥长鑫12吋存储器晶圆制造基地项目一期改扩建,土建,自施,0
U_ORG_XM_HFDC,合肥鼎材新型显示配套高端电子材料生产基地,土建,自施,7466249.28
U_ORG_XM_HFGXXZ,合肥国轩新站年产20GWh大众标准电芯,土建,自施,153478.31
U_ORG_XM_HFJDFSDWD,合肥京东方第10.5代薄膜晶体管液晶显示器件（TFT-LCD）,土建,自施,0
U_ORG_XM_HFJHTJ,合肥晶合二厂厂务及配套项目L40土建,土建,自施,1840108.93
U_ORG_XM_HFLKDZXXCF,合肥蓝科电子信息厂房,土建,自施,0
U_ORG_XM_HFLXYFJD,合肥联想研发基地,土建,自施,0
U_ORG_XM_HFSY,合肥视涯OLED微型显示器件厂,土建,自施,-3266301.61
U_ORG_XM_HFV3,合肥维信诺第六代AMOLED生产线,土建,自施,23153331.62
U_ORG_XM_HFV3FZ,合肥维信诺第六代AMOLED生产线（发展）,土建,自施,1702619.01
U_ORG_XM_HFYJCLCJ,合肥邮件处理车间,土建,自施,15255.44
U_ORG_XM_HFYJCLCJFZ,合肥邮件处理车间（发展）,土建,自施,0
U_ORG_XM_HFZJCF,合肥整机智能制造生产线,土建,自施,608603.66
U_ORG_XM_HJJYSSZYYZX,上海黄金交易所深圳运营中心,土建,自施,4917901.78
U_ORG_XM_HKKGBSQ,海口空港综合保税区监管设施,土建,自施,805765.93
U_ORG_XM_HKT,海口塔,土建,自施,0
U_ORG_XM_HKTSZ,海口塔南塔试桩工程,土建,自施,0
U_ORG_XM_HKYSDEQ,北京鸿坤云时代二期,土建,自施,1810654.83
U_ORG_XM_HNAYZZC,河南安阳内黄正大一期,土建,自施,1436009.56
U_ORG_XM_HNTZDS,北京湖南投资大厦,土建,自施,14616356.32
U_ORG_XM_HNWYBWH,河南舞阳北外环,土建,自施,14066094.88
U_ORG_XM_HNXYSWBG,河南新乡中蓝商务地块自持办公,土建,自施,17979363.99
U_ORG_XM_HNYGDSJ,淮南云谷大数据产业园(B地块),土建,自施,2523243.8
U_ORG_XM_HNZSH,海南中国石化自贸大厦,土建,自施,0
U_ORG_XM_HSQY,呼和浩特群众艺术馆,土建,自施,319224.99
U_ORG_XM_HSWYSZHT,海参崴艺术文化综合体,土建,自施,0
U_ORG_XM_HTDXJSSS,北京航天工程大学军事设施建设,土建,自施,25824095.94
U_ORG_XM_HZALDDZB,杭州阿里钉钉总部,土建,自施,33219084.74
U_ORG_XM_HZALYZB,杭州阿里云计算公司总部,土建,自施,40527184.14
U_ORG_XM_HZCNYG,杭州菜鸟西湖云谷产业园,土建,自施,55429235.33
U_ORG_XM_HZDTSHX,杭州地铁3号线一期工程星桥车辆段,土建,自施,19815482.56
U_ORG_XM_HZHKGD,杭州海康高端安防产品及红外传感芯片研发、产业化,土建,自施,3491062.9
U_ORG_XM_HZHKWSSQ,杭州海康威视智能安检产品产业化基地,土建,自施,995042.18
U_ORG_XM_HZLXYTC,杭州理想银泰城,土建,自施,0
U_ORG_XM_HZRHALY,杭州仁和阿里云计算数据中心,土建,自施,7603583.47
U_ORG_XM_HZXLW,广东惠州金融街巽寮湾海世界,土建,自施,-7705390.82
U_ORG_XM_HZZX,杭州中芯晶圆半导体股份有限公司半导体大硅片（200mm、300mm）,土建,自施,4515330.51
U_ORG_XM_JCGJD,晋城光机电产业园一期项目EPC总承包,土建,自施,62195371.59
U_ORG_XM_JJHCZGCGZ,九江火车站广场及滨江路改造,土建,自施,90015.54
U_ORG_XM_JJXJKSLYQ,九江新建快速路一期,土建,自施,45182774.63
U_ORG_XM_JL43015GC,吉林省43015-3EPC,土建,自施,14921802.96
U_ORG_XM_JLMHKKMWLY,吉林梅河口康美医疗健康中心物流园,土建,自施,0
U_ORG_XM_JLMHKKMYLY,吉林梅河口康美医疗健康中心医疗园,土建,自施,0
U_ORG_XM_JLMHKKMYYY,吉林梅河口康美医疗健康中心医养园,土建,自施,311971.15
U_ORG_XM_JLYSZDYQ,吉林榆树正大一期,土建,自施,0
U_ORG_XM_JMHFSJ,江门华发四季,土建,自施,7240198.69
U_ORG_XM_JRJAG,金融街A5改扩建,土建,自施,0
U_ORG_XM_JRJHZQ,广州金融街海珠区石岗路,土建,自施,2479378.81
U_ORG_XM_JRJYTZX,北京金融街（月坛）中心,土建,自施,0
U_ORG_XM_JSLYSDSQ,江苏先进动力电池产业化项目（二期）一标段,土建,自施,157235787.2
U_ORG_XM_JSQYJZZX,嘉善县区域急诊医学中心,土建,自施,814686.3
U_ORG_XM_JSRFZJJD,江苏日丰镇江基地,土建,自施,0
U_ORG_XM_JSXHLZX,嘉兴市嘉善县健康护理中心,土建,自施,13064740.51
U_ORG_XM_JSZJLXCF,江苏镇江力信锂电池研发及产业化工程,土建,自施,0
U_ORG_XM_JXGQGC,嘉兴港区滨海中央广场项目二期EPC,土建,自施,25431432.6
U_ORG_XM_JXJSSDY,嘉兴市嘉善善东苑公寓房,土建,自施,18381719.67
U_ORG_XM_JXQN,嘉兴长三角氢能创新中心,土建,自施,10626648.24
U_ORG_XM_JXSDW,嘉兴斯达微电子有限公司芯片研发及产业化,土建,自施,81399718.71
U_ORG_XM_JXSWZX,北京京西商务中心（西区）商业金融用地,土建,自施,0
U_ORG_XM_JXWHZX,嘉兴市文化艺术中心,土建,自施,27282939.76
U_ORG_XM_JXWLCC,嘉兴综合保税区物流仓储,土建,自施,27063206.64
U_ORG_XM_JXYL,北京绿城西山燕庐,土建,自施,6142106.16
U_ORG_XM_LFYQWK,廊坊永清紫晶翡丽,土建,自施,2443341.09
U_ORG_XM_LGYZZSPF,北京来广营北路自住型商品房,土建,自施,108376.95
U_ORG_XM_LNTSLGC,辽宁天士力现代中药示范工厂,土建,自施,0
U_ORG_XM_LNTSLSRGZ,辽宁天士力参茸厂区改造,土建,自施,0
U_ORG_XM_LXHGZ,北京利星行中心改造,土建,自施,332020.15
U_ORG_XM_LXHZX,北京利星行中心(文化交流中心),土建,自施,30478534.15
U_ORG_XM_LXZBEQ,北京联想总部园区二期,土建,自施,1013454.22
U_ORG_XM_LYZDYQ,洛阳正大一期,土建,自施,0
U_ORG_XM_MTGBLXX,北京门头沟保利小学,土建,自施,0
U_ORG_XM_MYGXYY,绵阳高新医院（肺病医院）建设,土建,自施,0
U_ORG_XM_MYJDF,绵阳京东方第6代AMOLED柔性生产线,土建,自施,84435614.68
U_ORG_XM_MYWSCLC,绵阳永兴污水处理厂扩建,土建,自施,5956649.66
U_ORG_XM_MYZXXZ,绵阳市中心血站迁建,土建,自施,11312967.5
U_ORG_XM_NCGXWDZ,南昌高新微电子科技园,土建,自施,3468451.97
U_ORG_XM_NGZCXQ,北京石景山区南宫住宅小区,土建,自施,0
U_ORG_XM_NJHSXFDJC,南京华夏幸福大校场项目G地块,土建,自施,21009622.1
U_ORG_XM_NJHXC,南京海峡城E地块住宅,土建,自施,1550448.08
U_ORG_XM_NJKGZNGGW,南京空港智能骨干网,土建,自施,5901088.04
U_ORG_XM_NJTS,南京腾讯华东云计算基地,土建,自施,3327116.01
U_ORG_XM_NJYZJG29DK,南京燕子矶G29B地块,土建,自施,9280813.64
U_ORG_XM_NJZGJCDLJD,南京紫光集成电路基地,土建,自施,0
U_ORG_XM_NTALYJS,南通阿里云计算数据中心,土建,自施,21874265.05
U_ORG_XM_NTJH,南通江海阿里云计算数据中心,土建,自施,40974770.44
U_ORG_XM_NTJSY,南通金属园阿里云计算数据中心,土建,自施,19304604.47
U_ORG_XM_NTRCGSD1,通锡高速公路海门至通州段TXGS-LJ3项目部第1分部,土建,自施,24307052.82
U_ORG_XM_NTRCGSD2,通锡高速公路海门至通州段TXGS-LJ3项目部第2分部,土建,自施,26425829.82
U_ORG_XM_NTRCGSD3,通锡高速公路海门至通州段TXGS-LJ3项目部第3分部,土建,自施,33836111.78
U_ORG_XM_NTRCGSZHB,通锡高速公路海门至通州段TXGS-LJ3,土建,自施,49563393.37
U_ORG_XM_PAGJJRZX,深圳平安国际金融中心（局集团）,土建,自施,0
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,土建,自施,-534777.95
U_ORG_XM_PJZW,盘锦忠旺铝业一期一标段A区,土建,自施,3851333.05
U_ORG_XM_PXZYYYQ,沛县中医院迁院建设新建项目(一期),土建,自施,761612.65
U_ORG_XM_QBJWTZX,成都青白江区文化体育中心,土建,自施,0
U_ORG_XM_QBJZHDD,成都青白江区智慧大道,土建,自施,0
U_ORG_XM_QDHFSJ,青岛华发四季,土建,自施,36194049.25
U_ORG_XM_QDTKZJ,青岛泰康之家养老,土建,自施,12994514.1
U_ORG_XM_QDWKFCZJ,青岛万科翡翠长江,土建,自施,4638319.07
U_ORG_XM_QDYGYH,青岛阳光·壹号,土建,自施,9130673.55
U_ORG_XM_QHBT,北京清华大学北体育馆,土建,自施,13736456.25
U_ORG_XM_QHDLDBDT,秦皇岛礼鼎高端集成电路封装载板智能制造基地,土建,自施,49207815.53
U_ORG_XM_QHDXXQLJGZZ,北京清华大学学清路教工住宅（学清苑）,土建,自施,0
U_ORG_XM_QHHFYZX,北京清华大学航发院装修,土建,自施,5734517.81
U_ORG_XM_QHSSM,北京清华大学苏世民书院,土建,自施,0
U_ORG_XM_QZSABDT,泉州三安半导体研发与产业化,土建,自施,2429619.1
U_ORG_XM_RHALYEQ,杭州仁和阿里云计算数据中心二期,土建,自施,3410110.29
U_ORG_XM_SCGAFY,四川广安富盈洋房及商业,土建,自施,64202.31
U_ORG_XM_SCGCCYY,四川国际创新设计产业园A地块,土建,自施,10553860.34
U_ORG_XM_SCTKXNYY,四川泰康西南医院,土建,自施,45665083.89
U_ORG_XM_SDBZZYY,山东滨州中医医院新院,土建,自施,15766540.65
U_ORG_XM_SDJCGZ,北京首都机场2号航站楼改造,土建,自施,2345890.59
U_ORG_XM_SDYKDKYL,北京首都医科大学临床科研楼改造,土建,自施,0
U_ORG_XM_SHGKBDT,上海格科半导体,土建,自施,53488331.89
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,土建,自施,10923832.4
U_ORG_XM_SHTKSYGZ,上海泰康申园一期改造,土建,自施,0
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,土建,自施,1281860.07
U_ORG_XM_SHTY,上海天岳碳化硅半导体材料,土建,自施,116279476.5
U_ORG_XM_SJZXHWDGC,石家庄新华万达广场,土建,自施,0
U_ORG_XM_SKWKZX,北京首开万科中心,土建,自施,1573091.74
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,土建,自施,0
U_ORG_XM_SRHXLIVEXJYQ,上饶华熙Live·信江一期,土建,自施,1927913.15
U_ORG_XM_SXDTZDYQ,山西大同正大一期,土建,自施,-899396.07
U_ORG_XM_SXWNZDYQ,陕西渭南澄城正大一期,土建,自施,6197.35
U_ORG_XM_SXZXJCDL,绍兴中芯集成电路,土建,自施,224457805.9
U_ORG_XM_SYFDSJC,沈阳方大·世纪城 01-C 医养项目三标段,土建,自施,23997641.05
U_ORG_XM_SYHTWWLJD,三亚海棠湾国际购物中心物流基地,土建,自施,0
U_ORG_XM_SYHXD,三亚海棠湾河心岛,土建,自施,648409.37
U_ORG_XM_SYJLDK,沈阳市沈河区金廊22-1地块,土建,自施,49395328.3
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,土建,自施,10068.11
U_ORG_XM_SYJLZXBDK,沈阳嘉里中心B地块3a1、3a2期,土建,自施,5061197.99
U_ORG_XM_SYJLZXT,沈阳嘉里中心A2地块T2办公楼总承包工程,土建,自施,7349.6
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,土建,自施,2361678.32
U_ORG_XM_SYLXH,沈阳利星行凯悦酒店,土建,自施,0
U_ORG_XM_SYSKRY,沈阳首开如院,土建,自施,7846509.72
U_ORG_XM_SYSNYG,沈阳苏宁电子商务运营中心(一期),土建,自施,1399294.94
U_ORG_XM_SYTK,沈阳泰康之家沈园,土建,自施,5413725.99
U_ORG_XM_SYXCD13JQ,北京顺义新城第13街区居住区,土建,自施,8259326.83
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,土建,自施,137372.14
U_ORG_XM_SZDSDS,深圳达实大厦改扩建,土建,自施,0
U_ORG_XM_SZGJYSBLJYZB,深圳至正大厦,土建,自施,23986260.63
U_ORG_XM_SZGMQJRJ,深圳光明区金融街,土建,自施,17907322.49
U_ORG_XM_SZGSBWG,深圳国深博物馆,土建,自施,184248.96
U_ORG_XM_SZHG,苏州浒关中建璟苑住宅,土建,自施,55573.12
U_ORG_XM_SZHGGYGZ,深圳市皇岗公园改造,土建,自施,5258448.27
U_ORG_XM_SZHXDZQZ,深圳华星光电第11代大宗气体站,土建,自施,424605.92
U_ORG_XM_SZJCBZZ,深圳机场调蓄池泵闸站,土建,自施,45413694.72
U_ORG_XM_SZJCKFQ,深圳机场开发区西区,土建,自施,1108677.51
U_ORG_XM_SZJHYY,深圳市吉华医院,土建,自施,27975402.52
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,土建,自施,20191601.37
U_ORG_XM_SZJLSWZXYQ,深圳嘉里商务中心（一期）,土建,自施,0
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,土建,自施,12680643.45
U_ORG_XM_SZLDBDT,深圳礼鼎高端集成电路载板及先进封装基地,土建,自施,129291686.1
U_ORG_XM_SZNSZD,深圳南山中国电子科技园,土建,自施,22980035.65
U_ORG_XM_SZPACXDS,深圳平安财险大厦,土建,自施,0
U_ORG_XM_SZPAGJJRZX,深圳平安国际金融中心,土建,自施,31486974.7
U_ORG_XM_SZQHJLSQ,深圳嘉里商务中心(三期),土建,自施,43820143.52
U_ORG_XM_SZQHMGC,深圳前海深港青年梦工场北区(二期),土建,自施,0
U_ORG_XM_SZQHSDYXZ,深圳前海十单元3小镇,土建,自施,3277.58
U_ORG_XM_SZQWXXSNZX,深圳前湾信息枢纽中心,土建,自施,34257462.46
U_ORG_XM_SZSCSWDS,深圳首创商务大厦,土建,自施,164736.35
U_ORG_XM_SZSCZX,深圳市创新创业无障碍服务中心,土建,自施,25873700.17
U_ORG_XM_SZSMYF,深圳水木一方大厦,土建,自施,0
U_ORG_XM_SZSSGL,深圳石厦村综合管廊,土建,自施,0
U_ORG_XM_SZTK,苏州泰康之家31703地块,土建,自施,7126.67
U_ORG_XM_SZWXGY,苏州文星公寓扩建项目（二标段）,土建,自施,42462038.71
U_ORG_XM_SZXGDX,深圳香港中文大学二期II标,土建,自施,47985985.75
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,土建,自施,0
U_ORG_XM_SZXMGJZB,深圳小米国际总部,土建,自施,16055212.64
U_ORG_XM_SZYBXQ,深圳职业技术学院北校区,土建,自施,36073909.01
U_ORG_XM_SZYCC,深圳悦彩城,土建,自施,0
U_ORG_XM_SZYCGSHLZ,苏州虞城(姑苏)±800千伏换流站土建C包,土建,自施,12873877.06
U_ORG_XM_SZYLXDXQ,深圳职业技术学院留仙洞校区,土建,自施,10910158.22
U_ORG_XM_SZYXSGYCJ,深圳职业技术学院学生公寓拆建,土建,自施,1906463.68
U_ORG_XM_TH008,北京台湖公园里008地块,土建,自施,4149770.52
U_ORG_XM_TJATYFJD,北京太极傲天信息技术研发基地,土建,自施,0
U_ORG_XM_TJDTQHX,天津地铁7号线一期工程PPP项目土建10标段,土建,自施,18397774.85
U_ORG_XM_TJDXJSCJS,天津大型紧缩场建设,土建,自施,6183102.66
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,土建,自施,0
U_ORG_XM_TJJHS,天津金海墅,土建,自施,0
U_ORG_XM_TJJRJBHRY,天津金融街滨海融御,土建,自施,69507022.92
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,土建,自施,33845944.49
U_ORG_XM_TJJTDS,天津金唐大厦,土建,自施,0
U_ORG_XM_TJLWL,天津中粮大道一期E地块(祥云名苑),土建,自施,0
U_ORG_XM_TJLXCYY,天津联想创新产业园,土建,自施,0
U_ORG_XM_TJNKXX,天津海河教育园区南开学校,土建,自施,0
U_ORG_XM_TJQYC,天津全运村,土建,自施,74411.03
U_ORG_XM_TJQYCDJXM,天津全运村代建东区小学幼儿园邻里中心,土建,自施,638694.16
U_ORG_XM_TJSCZBZ,天津首创中北镇,土建,自施,6631929.91
U_ORG_XM_TJSYQ,天津天碱商业区14#地,土建,自施,0
U_ORG_XM_TJTHC,天津天河城购物中心,土建,自施,776076.54
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,土建,自施,36849.58
U_ORG_XM_TJWQDK,天津武清080地块,土建,自施,14088673.33
U_ORG_XM_TJYGJDY,天津阳光晶典苑,土建,自施,0
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,土建,自施,0
U_ORG_XM_TJZBZJGQ,天津中北镇居住区G区,土建,自施,3122372.68
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,土建,自施,0
U_ORG_XM_TJZX,天津中芯P3厂房,土建,自施,28959560.25
U_ORG_XM_TKCPXCYQ,北京泰康之家昌平新城一期,土建,自施,1880468.67
U_ORG_XM_TKYYEQ,北京泰康之家燕园二期,土建,自施,0
U_ORG_XM_TSXSW,唐山橡树湾,土建,自施,0
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,土建,自施,0
U_ORG_XM_TZWKZX,北京天竺万科中心,土建,自施,0
U_ORG_XM_WASYQC,河北武安世用汽车科技园,土建,自施,0
U_ORG_XM_WHCCQJD,武汉国家存储器基地,土建,自施,0
U_ORG_XM_WHHKWS,武汉海康威视智慧产业园（一期）2标段,土建,自施,0
U_ORG_XM_WHHXGD,武汉华星光电t3,土建,自施,0
U_ORG_XM_WHHXGDT4,武汉华星光电t4,土建,自施,0
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,土建,自施,4073385.57
U_ORG_XM_WHSZSSZB,芜湖三只松鼠研发运营中心,土建,自施,4898603.99
U_ORG_XM_WHTKCY,武汉泰康之家·楚园,土建,自施,3112443.6
U_ORG_XM_WHWKCYTD,北京五和万科长阳天地,土建,自施,18739.11
U_ORG_XM_WHXX,武汉新芯OS4F装修,土建,自施,262874.64
U_ORG_XM_WHZHTF,武汉中国特种飞行器研发中心,土建,自施,6644856.53
U_ORG_XM_WJBGLEQ,望京办公楼二期,土建,自施,1307533.7
U_ORG_XM_WKCYWYCZZX,北京祥筑万科长阳文娱创作中心,土建,自施,0
U_ORG_XM_WKFCYT,北京万科翡翠云图,土建,自施,9023774.44
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,土建,自施,1610501.26
U_ORG_XM_WKSLQGY,北京五棵松篮球公园施工,土建,自施,0
U_ORG_XM_WKSZHL,北京五棵松文化体育中心配套综合楼,土建,自施,5078.68
U_ORG_XM_WLCBALYJS,乌兰察布阿里云计算数据中心,土建,自施,0
U_ORG_XM_WLCBKS,乌兰察布快手智能云数据中心,土建,自施,36347237.9
U_ORG_XM_WLCBYJSJD,乌兰察布阿里云计算数据中心机电设备安装工程,土建,自施,0
U_ORG_XM_WRKTDX,深圳微软科通大厦,土建,自施,0
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,土建,自施,0
U_ORG_XM_WXBHJZQGZ,无锡滨湖区2021年宜居住区(旧住宅区)整治改造,土建,自施,85326232.52
U_ORG_XM_WXHFZNZSCDKZZ,无锡华发中南装饰城地块住宅,土建,自施,16022312.48
U_ORG_XM_WXHK,无锡鸿坤理想湾,土建,自施,174619.05
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,土建,自施,297618.43
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,土建,自施,0
U_ORG_XM_WXJRG,无锡河埒金融商务港,土建,自施,377118.62
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,土建,自施,5812713.52
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,土建,自施,1843824.67
U_ORG_XM_WXXZBDT,无锡芯卓半导体产业化建设,土建,自施,33720644.62
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,土建,自施,0
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,土建,自施,0
U_ORG_XM_XALXHJD,西安利星行酒店,土建,自施,5005303.31
U_ORG_XM_XARCWSZZ,容城县农村生活污水综合整治项目（EPC）一标,土建,自施,6515972.44
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,土建,自施,2348894.98
U_ORG_XM_XAXQRDPQ,河北建投雄安·金湖未来城项目一第二标段,土建,自施,178658693.6
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,土建,自施,25508121.2
U_ORG_XM_XAZDEXMB,雄安站枢纽片区市政综合管廊第二项目部,土建,自施,0
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,土建,自施,683094.51
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,土建,自施,0
U_ORG_XM_XDWLEQ,北京西大望路二期,土建,自施,26279.27
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,土建,自施,54009.07
U_ORG_XM_XJCAZF,北京新机场安置房,土建,自施,1536915.25
U_ORG_XM_XJK1H,北京新街口1号工程,土建,自施,22732798.88
U_ORG_XM_XMSD,厦门时代锂离子电池生产基地项目（一期）二标段,土建,自施,11193803.67
U_ORG_XM_XMTBSCX,厦门天马显示科技有限公司第6代柔性AMOLED生产线,土建,自施,55282277.79
