项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,机电,自施,0
U_ORG_XM_WXJRG,无锡河埒金融商务港,机电,自施,44076415.07
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,机电,自施,456402.25
U_ORG_XM_WXSHCZBEDK,无锡市综合交通枢纽项目,机电,自施,0
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,机电,自施,1536544.64
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,机电,自施,0
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,机电,自施,324431.24
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,机电,自施,-2793915.96
U_ORG_XM_XALXHJD,西安利星行酒店,机电,自施,1343090.11
U_ORG_XM_XARCWSZZ,容城县农村生活污水综合整治项目（EPC）一标,机电,自施,0
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,机电,自施,0
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,机电,自施,0
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,机电,自施,0
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,机电,自施,0
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,机电,自施,8506655.12
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,机电,自施,0
U_ORG_XM_XDWLEQ,北京西大望路二期,机电,自施,8258638.97
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,机电,自施,0
U_ORG_XM_XJCAZF,北京新机场安置房,机电,自施,0
U_ORG_XM_XJCXXZX,北京新机场信息中心,机电,自施,303764.15
U_ORG_XM_XJK1H,北京新街口1号工程,机电,自施,0
U_ORG_XM_XMTBSCX,厦门天马显示科技有限公司第6代柔性AMOLED生产线,机电,自施,0
U_ORG_XM_XZWKFCZGJD,徐州万科翡翠之光机电,机电,自施,78931604.54
U_ORG_XM_XZWKTSLJD,徐州万科铜山路项目A地块商业机电,机电,自施,27945595.98
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,机电,自施,0
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,机电,自施,0
U_ORG_XM_YFKYZX,永丰新技术成果转移科技研发中心工程,机电,自施,0
U_ORG_XM_YHLZXBT,无锡市原河埒中学拆迁安置房,机电,自施,0
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,机电,自施,8305497.62
U_ORG_XM_YSGJDGC,北京雅诗阁公寓机电改造,机电,自施,0
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,机电,自施,1786910.4
U_ORG_XM_YTYJWXGW,无锡英特宜家购物中心机电,机电,自施,0
U_ORG_XM_YTYJWXSZ,无锡英特宜家购物中心市政,机电,自施,0
U_ORG_XM_YXHE2DK,北京怀柔区雁栖湖柏崖厂村E2地块,机电,自施,18317062.41
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,机电,自施,42153863.8
U_ORG_XM_YZYJSZX,北京亦庄云计算中心,机电,自施,0
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,机电,自施,476514.27
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,机电,自施,84386306.94
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,机电,自施,7279581.5
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,机电,自施,9960629.85
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,机电,自施,32846841.59
U_ORG_XM_ZGCRJYTH,无锡市中关村软件园太湖分园一期工程,机电,自施,0
U_ORG_XM_ZGRNJCYGZ,北京最高人民检察院西区改造,机电,自施,0
U_ORG_XM_ZGSYDS,中国石油大厦项目,机电,自施,0
U_ORG_XM_ZGWTBGL,中国网通科研中心办公楼,机电,自施,0
U_ORG_XM_ZGZKT,北京Z15中国尊高区空调,机电,自施,2813334.26
U_ORG_XM_ZHCSXW,珠海醋酸纤维有限公司搬迁扩建,机电,自施,0
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,机电,自施,0
U_ORG_XM_ZHHFGC,珠海华发广场,机电,自施,3929923.28
U_ORG_XM_ZHJFBG,北京总后京丰宾馆老客房楼改造,机电,自施,0
U_ORG_XM_ZHZLSZ,珠海臻林山庄,机电,自施,0
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,机电,自施,14181234.53
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,机电,自施,366804.82
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,机电,自施,65694550.67
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,机电,自施,0
U_ORG_XM_ZLKJY,中粮科技园标准厂房,机电,自施,0
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,机电,自施,1914082.92
U_ORG_XM_ZLWKCYBD,中粮万科长阳半岛,机电,自施,0
U_ORG_XM_ZLWKCYJD,北京中粮万科长阳商业综合楼,机电,自施,11225593.31
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,机电,自施,0
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,机电,自施,0
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,机电,自施,0
U_ORG_XM_ZZJYJD,郑州市建业拾捌壹期机电,机电,自施,17628060.88
U_ORG_XM_ZZJYZX,郑州建业中心,机电,自施,213571.37
U_ORG_XM_ZZWKGC,北京住总·万科广场,机电,自施,0
,,土建,指定,0
U_ORG_XM_AHWHYJSYY,安徽芜湖皖南医学院弋矶山医院,土建,指定,0
U_ORG_XM_AHZWCF,安徽忠旺厂房,土建,指定,0
U_ORG_XM_AJXXZSDCBDXMP4BD,埃及新行政首都CBD项目P4标段,土建,指定,0
U_ORG_XM_ALBBXBJD,成都阿里巴巴西部基地,土建,指定,0
U_ORG_XM_ALBBXBJDFZ,阿里巴巴西部基地总承包工程(发展),土建,指定,0
U_ORG_XM_ASJGS,鞍山市公安局监管场所新建,土建,指定,0
U_ORG_XM_ASYZZHT,鞍山银座综合体,土建,指定,0
U_ORG_XM_BDDS,百度大厦,土建,指定,0
U_ORG_XM_BDFZJXL,北京大学新建附属中学北校区综合教学楼,土建,指定,4544168.38
U_ORG_XM_BDGHYJS,北大光华研究院,土建,指定,0
U_ORG_XM_BDKYL,北京大学教学科研楼,土建,指定,25753299.2
U_ORG_XM_BDTSGGZ,北京大学图书馆改造,土建,指定,26838604.97
U_ORG_XM_BJAN4DGF,北京奥南4#地（股份）,土建,指定,0
U_ORG_XM_BJAZKYL,北京A座科研楼,土建,指定,0
U_ORG_XM_BJCBDSYJR,北京市CBD核心区Z2b地块商业金融,土建,指定,68960.43
U_ORG_XM_BJDCBGLGKJ,北京东城办公楼改扩建,土建,指定,1386803.65
U_ORG_XM_BJDXHXYEQDL,北京大学化学学院E区大楼,土建,指定,0
U_ORG_XM_BJFSHFZYGY,北京房山华发中央公园,土建,指定,0
U_ORG_XM_BJFSLHXYTJ,北京房山龙湖熙悦天街,土建,指定,7666932.38
U_ORG_XM_BJFZDSZX,北京凤展大厦装修工程,土建,指定,0
U_ORG_XM_BJFZKYLJD,北京纺织科研楼实验楼机电,土建,指定,0
U_ORG_XM_BJGAZXGZ,北京港澳中心改造,土建,指定,0
U_ORG_XM_BJGJKJCBZX,北京国家科技传播中心,土建,指定,0
U_ORG_XM_BJGLYSQ03_31,北京高丽营三期03-31地块,土建,指定,-31914.55
U_ORG_XM_BJGMGYGZ,北京国贸公寓改造,土建,指定,0
U_ORG_XM_BJHLDS,北京华力国际大厦,土建,指定,0
U_ORG_XM_BJHPC,北京和平村,土建,指定,0
U_ORG_XM_BJHQDJQJT,北京环球度假区（集团）,土建,指定,0
U_ORG_XM_BJHQGYDJQ,北京环球度假区,土建,指定,158289930.5
U_ORG_XM_BJHQNYZX,北京环球能源中心,土建,指定,0
U_ORG_XM_BJHQZTGY,北京环球主题公园,土建,指定,174483702.2
U_ORG_XM_BJHRZGCCZZ,北京怀柔张各长村住宅,土建,指定,24422273.82
U_ORG_XM_BJHSMZXGZ,北京火神庙商业中心改造,土建,指定,0
U_ORG_XM_BJJDRJY,北京金蝶软件园,土建,指定,0
U_ORG_XM_BJJGMBGLGJ,北京建国门办公楼改建工程,土建,指定,1124000
U_ORG_XM_BJKTDX,北京凯特大厦,土建,指定,0
U_ORG_XM_BJLFSGC,北京来福士广场,土建,指定,0
U_ORG_XM_BJLZJRSWQJ,北京丽泽金融商务区E区13、14地块项目[局集团],土建,指定,49167013.87
U_ORG_XM_BJNHHS,北京新机场南航航空食品设施,土建,指定,0
U_ORG_XM_BJODBSMZX,北京欧德宝商贸中心,土建,指定,0
U_ORG_XM_BJPAE05DK,北京平安金融中心E05地块,土建,指定,22191251.98
U_ORG_XM_BJQMCQGZ,北京前门B2B3地块重启后改造工程,土建,指定,0
U_ORG_XM_BJSKWKJD,北京首开万科天地机电,土建,指定,0
U_ORG_XM_BJSMYJSKJ,北京生命科学研究所扩建,土建,指定,0
U_ORG_XM_BJSYHSYGYCQF,北京顺义后沙峪共有产权房,土建,指定,73801050.08
U_ORG_XM_BJSYMTZ,北京顺义马头庄,土建,指定,16527268.92
U_ORG_XM_BJTGLGZ,北京太古里改造,土建,指定,24773266.76
U_ORG_XM_BJTLDYQ,北京天利德一期厂房,土建,指定,0
U_ORG_XM_BJWJBGLSQ,北京望京办公楼三期,土建,指定,516023.48
U_ORG_XM_BJWKFCGYJD,北京万科翡翠公园机电,土建,指定,0
U_ORG_XM_BJWKQXS,北京万科七橡墅,土建,指定,3572549.33
U_ORG_XM_BJWKWX,北京万科望溪,土建,指定,25653427.19
U_ORG_XM_BJWKZYC,北京祥筑万科长阳中央城,土建,指定,0
U_ORG_XM_BJWLCXX,北京未来城学校,土建,指定,0
U_ORG_XM_BJXHBX,北京新华保险大厦改造,土建,指定,0
U_ORG_XM_BJXHFTFKT,北京西华府商办楼通风空调工程,土建,指定,0
U_ORG_XM_BJXJCGL,北京新机场道路及综合管廊,土建,指定,310813.46
U_ORG_XM_BJXSJDAZF,北京香山军队安置房,土建,指定,1683101.52
U_ORG_XM_BJXXCXY,中国电信北京信息科技创新园工程,土建,指定,0
U_ORG_XM_BJXXCXYEQ,中国电信北京信息科技创新园科研数据中心,土建,指定,0
U_ORG_XM_BJXYDHLWJD,北京新一代互联网云计算产创基地机电,土建,指定,0
U_ORG_XM_BJYABGZX,北京永安宾馆装修,土建,指定,5869913.56
U_ORG_XM_BJYCCF,北京盈创2#厂房等5项,土建,指定,9456896.29
U_ORG_XM_BJYDHHHLJZL,北京永定河混合垃圾治理,土建,指定,0
U_ORG_XM_BJYYYH,北京远洋瀛海,土建,指定,6057982.96
U_ORG_XM_BJZ12TKJD,北京Z12泰康大厦机电工程,土建,指定,0
U_ORG_XM_BJZCCF,北京中钞厂房,土建,指定,7522102.18
U_ORG_XM_BJZSJD,北京招商嘉铭酒店,土建,指定,0
U_ORG_XM_BJZSJM,北京嘉铭珑原07-01办公商业,土建,指定,0
U_ORG_XM_BQDLZCJD,北汽动力总成基地项目（一期）二标段,土建,指定,0
U_ORG_XM_BQSTLGZF,北京顺义新城第4街区保障性住房,土建,指定,15829764.76
U_ORG_XM_BZDERMYY,山东滨州第二人民医院西院区,土建,指定,24099099.51
U_ORG_XM_BZGZSYXX,巴中光正实验学校,土建,指定,0
U_ORG_XM_BZSYLXQ,霸州市云庐小区住宅,土建,指定,0
U_ORG_XM_CDALBBJD,成都阿里巴巴西部基地四期机电,土建,指定,0
U_ORG_XM_CDCHQSPZZ,成都成华区跳蹬河南路9号新建商品住宅项目一期,土建,指定,0
U_ORG_XM_CDDTAZF,成都青白江区大同集中安置房(二期),土建,指定,0
U_ORG_XM_CDGJTLGZLZX,成都国际铁路港展览中心,土建,指定,0
U_ORG_XM_CDGYYHKT,成都贵阳银行成都分行空调改造,土建,指定,0
U_ORG_XM_CDHJSSJ,成都黄甲尚善居C区,土建,指定,0
U_ORG_XM_CDJDF6DX,成都京东方第6代生产线,土建,指定,0
U_ORG_XM_CDJDFCK,成都京东方第6代柔性AMOLED触控一体化显示器件,土建,指定,3230499.45
U_ORG_XM_CDJDFCKFZ,成都京东方第6代柔性AMOLED触控一体化显示器件（发展）,土建,指定,2116258.56
U_ORG_XM_CDJDFGYZX,成都京东方AMOLED工艺技术测试中心,土建,指定,0
U_ORG_XM_CDJDFJD,成都京东方第6代生产线机电A标段,土建,指定,0
U_ORG_XM_CDJNRCGY,成都金牛人才公寓,土建,指定,0
U_ORG_XM_CDJTWFPPP,成都金堂县五凤镇新型城镇化PPP项目,土建,指定,0
U_ORG_XM_CDJTWFPPPJT,成都金堂县五凤镇新型城镇化PPP（集团）,土建,指定,0
U_ORG_XM_CDJXJC,成都锦绣江城EPC,土建,指定,0
U_ORG_XM_CDLTGC,成都乐天广场,土建,指定,11273551.51
U_ORG_XM_CDPJSQZHT,成都蒲江鹤山街道办社区综合体,土建,指定,0
U_ORG_XM_CDQBJPPPFJ,成都青白江区PPP·房建,土建,指定,0
U_ORG_XM_CDQBJPPPSZ,成都青白江区PPP·市政,土建,指定,0
U_ORG_XM_CDQBJPPPSZFZ,成都青白江区PPP·市政（发展）,土建,指定,0
U_ORG_XM_CDQXYG,成都千行云谷,土建,指定,0
U_ORG_XM_CDSJZAZF,成都青白江区大同集中安置房,土建,指定,0
U_ORG_XM_CDTDJD,成都泰达时代中心机电,土建,指定,0
U_ORG_XM_CDTFC,成都江宇天府城,土建,指定,0
U_ORG_XM_CDTKZJ,成都泰康之家蜀园项目一期,土建,指定,0
U_ORG_XM_CDWJQBLT,成都温江区BLT,土建,指定,7125774.64
U_ORG_XM_CDWJRX,成都温江区蓉西新城新居B区,土建,指定,0
U_ORG_XM_CDXDAZF,成都新都区成青苑及桂荷馨苑小区,土建,指定,0
U_ORG_XM_CDXJYBF,成都新津御宾府,土建,指定,0
U_ORG_XM_CDXXLJEQ,成都香榭林居二期,土建,指定,0
U_ORG_XM_CDYSDC,成都528艺术东村产业展示,土建,指定,0
U_ORG_XM_CDZG,成都紫光存储器制造基地,土建,指定,0
U_ORG_XM_CDZGSF,成都中国商飞民机示范产业园二期,土建,指定,0
U_ORG_XM_CDZHYHSY,成都中海·御湖世家,土建,指定,0
U_ORG_XM_CDZLLYJY,成都中粮·珑悦锦云,土建,指定,0
U_ORG_XM_CDZYFSYY,成都中医大附属第二医院,土建,指定,0
U_ORG_XM_CHOFG,巢湖欧菲光光学光电产业基地建设,土建,指定,0
U_ORG_XM_CPXQGZ,北京大学昌平新校区宿舍楼装修改造,土建,指定,0
U_ORG_XM_CQHFBJSJ,重庆华发·滨江四季,土建,指定,0
U_ORG_XM_CQHXZZ,重庆华熙LIVE·鱼洞住宅,土建,指定,0
U_ORG_XM_CQJDF6AMOLED,重庆京东方第6代AMOLED柔性生产线,土建,指定,162401923.1
U_ORG_XM_CQJDFJ,重庆京东方第8.5代半导体显示器件(局),土建,指定,0
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,土建,指定,0
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,土建,指定,0
U_ORG_XM_CQTXEQ,重庆腾讯云计算中心二期,土建,指定,0
U_ORG_XM_CQTXEQXF,重庆腾讯云计算中心二期消防工程,土建,指定,0
U_ORG_XM_CQTXXF,重庆腾讯云计算中心一期消防工程,土建,指定,0
U_ORG_XM_CQTYZX,重庆巴南体育中心,土建,指定,0
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,土建,指定,0
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,土建,指定,0
U_ORG_XM_CQYSCN,重庆亚士创能长寿综合制造基地,土建,指定,0
U_ORG_XM_CYJZQ,北京常营大型居住区三期,土建,指定,0
U_ORG_XM_CYMSHJC,北京朝阳门SOHO中心南区商业加层,土建,指定,0
U_ORG_XM_CYMSOHOSQ,银河搜候中心（朝阳门SOHO三期）,土建,指定,0
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,土建,指定,0
U_ORG_XM_CZQLDXF,常州青龙西路定销房,土建,指定,0
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,土建,指定,0
U_ORG_XM_DGHWSYS,东莞华为研发实验室一期,土建,指定,483058.82
U_ORG_XM_DGXTC,东莞小天才生产中心,土建,指定,0
U_ORG_XM_DLGWJ,大连港湾街二号地块,土建,指定,-4953471.85
U_ORG_XM_DLXHW,大连星海湾壹号二期,土建,指定,0
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,土建,指定,0
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,土建,指定,0
U_ORG_XM_DTSDWRMYY,大同市第五人民医院,土建,指定,0
U_ORG_XM_DTZLDSJ,大同中联绿色大数据产业基地,土建,指定,0
U_ORG_XM_DWLZCZF,西大望路政策性住房,土建,指定,0
U_ORG_XM_DXJCZSQAZF,北京大兴国际机场噪声区安置房,土建,指定,162696.48
U_ORG_XM_DXKAZFJZHZZ,北京东小口安置住房及综合整治,土建,指定,0
U_ORG_XM_DXZBDQ,北京大兴17#地项目（东区）,土建,指定,0
U_ORG_XM_DXZBXQ,大兴17#地项目总承包工程（西区）,土建,指定,0
U_ORG_XM_DYDWDYMYY,德阳市人民医院城北第五代医院,土建,指定,0
U_ORG_XM_EEDSYSGD,鄂尔多斯源盛光电第5.5代AM-OLED,土建,指定,0
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,土建,指定,0
U_ORG_XM_FJJHCCQSCX,福建省晋华集成电路有限公司存储器生产线,土建,指定,2184180.92
U_ORG_XM_FSJHGCEQ,佛山捷和广场二期,土建,指定,0
U_ORG_XM_FSJRJRCHY,佛山金融街融辰花园,土建,指定,0
U_ORG_XM_FSJRJSD,佛山金融街顺德陈村,土建,指定,0
U_ORG_XM_FSJRJSS,佛山金融街三水,土建,指定,0
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,土建,指定,0
U_ORG_XM_FSLC,佛山绿城,土建,指定,0
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,土建,指定,0
U_ORG_XM_FSLSHLYZL,佛山市南海区里水河流域治理,土建,指定,145610801.1
U_ORG_XM_FSSDGZSYXX,佛山顺德光正实验学校,土建,指定,0
U_ORG_XM_FSSDYXQ,佛山市东亚项目西区EPC,土建,指定,0
U_ORG_XM_FSYCZD,佛山怡翠尊堤嘉园D2区,土建,指定,8000000
U_ORG_XM_FSYGBJSQGZ,佛山市原干部家属区部分政府旧物业修缮改造,土建,指定,0
U_ORG_XM_FXMNWGQ,复兴门内危改区4·2号地项目空调系统工程,土建,指定,0
U_ORG_XM_FZJDF,福州第8.5代新型半导体显示器件生产线,土建,指定,0
U_ORG_XM_FZJDFJD,福州第8.5代新型半导体显示器件生产线机电,土建,指定,0
U_ORG_XM_GCBS38DK,北京观承别墅03-38地块二标段,土建,指定,0
U_ORG_XM_GDGSZYXY,广东工商职业学院体育馆·图书馆,土建,指定,0
U_ORG_XM_GDHYAL,广东阿里巴巴云计算数据中心河源源城区项目,土建,指定,0
U_ORG_XM_GDHYALEQ,广东阿里巴巴云计算数据中心河源源城区二期项目,土建,指定,0
U_ORG_XM_GDHYSQJD,广东阿里巴巴云计算数据中心河源源城区三期机电,土建,指定,0
U_ORG_XM_GDXNY,国电新能源技术研究院工程,土建,指定,0
U_ORG_XM_GJCYZX,国际财源中心西塔,土建,指定,0
U_ORG_XM_GJNYQXZX,国际农业科技创新中心,土建,指定,0
U_ORG_XM_GJYYZXGZ,国家游泳中心改造,土建,指定,0
U_ORG_XM_GJYYZXGZEQ,北京国家游泳中心改造二期,土建,指定,0
U_ORG_XM_GLWDLYC,桂林万达文化旅游城（华侨农场地块）,土建,指定,0
U_ORG_XM_GMDLGZ,北京国贸东楼改造及交通一体化,土建,指定,0
U_ORG_XM_GMSQ,国贸三期,土建,指定,0
U_ORG_XM_GMSQB,北京中国国际贸易中心三期B阶段工程,土建,指定,0
U_ORG_XM_GRGCJD,北京国锐广场机电,土建,指定,0
U_ORG_XM_GRGD,国瑞光电产业基地,土建,指定,0
U_ORG_XM_GSQYZDYQ,甘肃庆阳正大一期,土建,指定,0
U_ORG_XM_GXNNDXCFJF,广西南宁电信东盟信息园动力中心柴发机房,土建,指定,0
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,土建,指定,0
U_ORG_XM_GYSGZFYYYJD,贵阳市贵州妇女儿童国际医院机电,土建,指定,0
U_ORG_XM_GYWK,贵阳万科劲嘉大都会商业综合体,土建,指定,0
U_ORG_XM_GZALBB,广州阿里巴巴华南运营中心,土建,指定,0
U_ORG_XM_GZBLSYL,广州保利三元里,土建,指定,0
U_ORG_XM_GZBYHYC,广州黄石路白云汇广场影城,土建,指定,0
U_ORG_XM_GZCSJ,广州超视堺第10.5代TFT-LCD显示器件生产线,土建,指定,0
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,土建,指定,0
U_ORG_XM_GZKNBLC,广州第10.5代TFT-LCD显示器生产线玻璃工厂建设,土建,指定,0
U_ORG_XM_GZLGDDGC,广州LG-Display-D工程,土建,指定,0
U_ORG_XM_GZLGGP3,广州LG Display GP3,土建,指定,0
U_ORG_XM_GZPY,广州金融街番禺市桥,土建,指定,0
U_ORG_XM_GZWXN,广州维信诺第6代柔性AMOLED模组生产线,土建,指定,0
U_ORG_XM_GZWXNJD,广州维信诺第6代柔性AMOLED模组生产线机电,土建,指定,0
U_ORG_XM_GZYLSQ,广州养老社区项目示范区工程,土建,指定,0
U_ORG_XM_GZYXBDT,广州粤芯半导体,土建,指定,0
U_ORG_XM_HBGAYG,河北固安第6代有源矩阵AMOLED面板生产线,土建,指定,0
U_ORG_XM_HBGAZSJD,河北固安第6代有源矩阵AMOLED面板生产线装饰机电,土建,指定,0
U_ORG_XM_HBXAWKSYS,河北雄安新区万科实验室,土建,指定,0
U_ORG_XM_HBXYZDYQ,湖北襄阳正大一期,土建,指定,0
U_ORG_XM_HEBHRHLS,哈尔滨华润·欢乐颂,土建,指定,0
U_ORG_XM_HEBHRXFL,哈尔滨华润·幸福里,土建,指定,0
U_ORG_XM_HEBSZCYY,哈尔滨深圳产业园科创总部,土建,指定,91550311.05
U_ORG_XM_HEBZGBY,哈尔滨中国北药智慧产业新城A1地块,土建,指定,0
U_ORG_XM_HFCX,合肥长鑫12吋存储器晶圆制造基地项目一期改扩建,土建,指定,0
U_ORG_XM_HFDC,合肥鼎材新型显示配套高端电子材料生产基地,土建,指定,0
U_ORG_XM_HFFTSWG,合肥富通商务港一期BC段,土建,指定,0
U_ORG_XM_HFJDFCK,合肥京东方光电科技有限公司成品仓库,土建,指定,0
U_ORG_XM_HFJDFLDX,合肥京东方TFT-LCD六代线工程,土建,指定,0
U_ORG_XM_HFJDFLDXJD,合肥京东方TFT-LCD六代线工程(机电),土建,指定,0
U_ORG_XM_HFJDFSDWD,合肥京东方第10.5代薄膜晶体管液晶显示器件（TFT-LCD）,土建,指定,19351991.49
U_ORG_XM_HFLXYFJD,合肥联想研发基地,土建,指定,0
U_ORG_XM_HFSMGZ,北京华富商贸大楼改造装修,土建,指定,0
U_ORG_XM_HFSY,合肥视涯OLED微型显示器件厂,土建,指定,0
U_ORG_XM_HFV3,合肥维信诺第六代AMOLED生产线,土建,指定,1982477.88
U_ORG_XM_HFV3FZ,合肥维信诺第六代AMOLED生产线（发展）,土建,指定,0
U_ORG_XM_HFXSCMPJJT,合肥鑫晟光电科技有限公司触摸屏生产线（局集团）,土建,指定,0
U_ORG_XM_HFYJCLCJ,合肥邮件处理车间,土建,指定,0
U_ORG_XM_HFYJCLCJFZ,合肥邮件处理车间（发展）,土建,指定,0
U_ORG_XM_HFZJCF,合肥整机智能制造生产线,土建,指定,5490948.94
U_ORG_XM_HHHTKDJD,呼和浩特凯德广场·诺和木勒改造项目机电,土建,指定,0
U_ORG_XM_HJDYH,北京花家地一号,土建,指定,0
U_ORG_XM_HJJYSSZYYZX,上海黄金交易所深圳运营中心,土建,指定,0
U_ORG_XM_HKKGBSQ,海口空港综合保税区监管设施,土建,指定,0
U_ORG_XM_HKT,海口塔,土建,指定,0
U_ORG_XM_HKTSZ,海口塔南塔试桩工程,土建,指定,0
U_ORG_XM_HKYSDEQ,北京鸿坤云时代二期,土建,指定,0
U_ORG_XM_HMHT,后帽胡同23号翻、扩建工程,土建,指定,0
U_ORG_XM_HNAYZZC,河南安阳内黄正大一期,土建,指定,0
U_ORG_XM_HNDSKTXT,华能大厦空调系统安装工程,土建,指定,0
U_ORG_XM_HNJTCXJD,华能人才创新创业基地,土建,指定,0
U_ORG_XM_HNTZDS,北京湖南投资大厦,土建,指定,0
U_ORG_XM_HNWYBWH,河南舞阳北外环,土建,指定,0
U_ORG_XM_HNXYSWBG,河南新乡中蓝商务地块自持办公,土建,指定,0
U_ORG_XM_HNYGDSJ,淮南云谷大数据产业园(B地块),土建,指定,0
U_ORG_XM_HSQY,呼和浩特群众艺术馆,土建,指定,0
U_ORG_XM_HTDXJSSS,北京航天工程大学军事设施建设,土建,指定,0
U_ORG_XM_HXGDAZB,华星光电第8.5代TFT-LCD A标段施工总承包,土建,指定,0
U_ORG_XM_HXGDAZBJD,华星光电第8.5代TFT-LCD（综合）,土建,指定,0
U_ORG_XM_HZALYZB,杭州阿里云计算公司总部,土建,指定,215430672.9
U_ORG_XM_HZCNYG,杭州菜鸟西湖云谷产业园,土建,指定,0
U_ORG_XM_HZDTSHX,杭州地铁3号线一期工程星桥车辆段,土建,指定,0
U_ORG_XM_HZGYDYQ,哈尔滨中国移动数据机房一期,土建,指定,0
U_ORG_XM_HZHKGD,杭州海康高端安防产品及红外传感芯片研发、产业化,土建,指定,0
U_ORG_XM_HZHPDX,杭州湖畔大学,土建,指定,0
U_ORG_XM_HZLXYTC,杭州理想银泰城,土建,指定,0
U_ORG_XM_HZRHALY,杭州仁和阿里云计算数据中心,土建,指定,9633027.52
U_ORG_XM_HZXLW,广东惠州金融街巽寮湾海世界,土建,指定,0
U_ORG_XM_HZZX,杭州中芯晶圆半导体股份有限公司半导体大硅片（200mm、300mm）,土建,指定,0
U_ORG_XM_JCGJD,晋城光机电产业园一期项目EPC总承包,土建,指定,0
U_ORG_XM_JJGC,823工程,土建,指定,0
U_ORG_XM_JJHCZGCGZ,九江火车站广场及滨江路改造,土建,指定,0
U_ORG_XM_JJXJKSLYQ,九江新建快速路一期,土建,指定,0
U_ORG_XM_JL43015GC,吉林省43015-3EPC,土建,指定,0
U_ORG_XM_JLMHKKMWLY,吉林梅河口康美医疗健康中心物流园,土建,指定,0
U_ORG_XM_JLMHKKMYLY,吉林梅河口康美医疗健康中心医疗园,土建,指定,0
U_ORG_XM_JLMHKKMYYY,吉林梅河口康美医疗健康中心医养园,土建,指定,0
U_ORG_XM_JMHFSJ,江门华发四季,土建,指定,0
U_ORG_XM_JRJAG,金融街A5改扩建,土建,指定,0
U_ORG_XM_JRJHZQ,广州金融街海珠区石岗路,土建,指定,0
U_ORG_XM_JRJYTZX,北京金融街（月坛）中心,土建,指定,0
U_ORG_XM_JSXHLZX,嘉兴市嘉善县健康护理中心,土建,指定,0
U_ORG_XM_JSZJLXCF,江苏镇江力信锂电池研发及产业化工程,土建,指定,0
U_ORG_XM_JXSWZX,北京京西商务中心（西区）商业金融用地,土建,指定,0
U_ORG_XM_JXWHZX,嘉兴市文化艺术中心,土建,指定,10148434.65
U_ORG_XM_JXWLCC,嘉兴综合保税区物流仓储,土建,指定,0
