项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_QHSSM,北京清华大学苏世民书院,土建,自施,0
U_ORG_XM_QZSABDT,泉州三安半导体研发与产业化,土建,自施,23420637.14
U_ORG_XM_RHALYEQ,杭州仁和阿里云计算数据中心二期,土建,自施,98780855.81
U_ORG_XM_RHYY,北京市仁和医院二期,土建,自施,233317.26
U_ORG_XM_RJZX,北京如家北纬路店装修,土建,自施,526100.12
U_ORG_XM_SCGAFY,四川广安富盈洋房及商业,土建,自施,10455433.53
U_ORG_XM_SCGAJDGZ,四川广安富盈酒店机电改造,土建,自施,0
U_ORG_XM_SCGCCYY,四川国际创新设计产业园A地块,土建,自施,193220438.3
U_ORG_XM_SCTKXNYY,四川泰康西南医院,土建,自施,315516252.9
U_ORG_XM_SDBZZYY,山东滨州中医医院新院,土建,自施,47480170.8
U_ORG_XM_SDJCGZ,北京首都机场2号航站楼改造,土建,自施,2182552.02
U_ORG_XM_SDRCGEJD,山东荣成歌尔电子4#厂房、2#动力中心机电,土建,自施,0
U_ORG_XM_SDYKDKYL,北京首都医科大学临床科研楼改造,土建,自施,-20813.57
U_ORG_XM_SHGBSH,上海古北SOHO机电工程,土建,自施,0
U_ORG_XM_SHGH,上海国浩长风城二期东地块综合体,土建,自施,0
U_ORG_XM_SHGKBDT,上海格科半导体,土建,自施,308739740.2
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,土建,自施,95747524.35
U_ORG_XM_SHPDEQ,上海浦东新区安置房二期,土建,自施,1973666.67
U_ORG_XM_SHTKSYGZ,上海泰康申园一期改造,土建,自施,570932.77
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,土建,自施,2662393.98
U_ORG_XM_SHTY,上海天岳碳化硅半导体材料,土建,自施,63922382.8
U_ORG_XM_SHWDNZJD,上海万科南站商务城三期机电,土建,自施,0
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,土建,自施,0
U_ORG_XM_SHXYDJD,上海商汤科技新一代人工智能计算和赋能平台机电,土建,自施,0
U_ORG_XM_SJZXJD,北京数据港1号数据中心机电,土建,自施,0
U_ORG_XM_SKWKZX,北京首开万科中心,土建,自施,13666129.63
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,土建,自施,835304.21
U_ORG_XM_SMKYDL,北京生命科学科研大楼,土建,自施,16833590.76
U_ORG_XM_SRHXLIVEXJYQ,上饶华熙Live·信江一期,土建,自施,-684943.4
U_ORG_XM_SXDTZDYQ,山西大同正大一期,土建,自施,37959963.48
U_ORG_XM_SXQQJD,绍兴钱清B地块商业机电,土建,自施,0
U_ORG_XM_SXWNZDYQ,陕西渭南澄城正大一期,土建,自施,1899792.28
U_ORG_XM_SYFDSJC,沈阳方大·世纪城 01-C 医养项目三标段,土建,自施,75078791.32
U_ORG_XM_SYHTWWLJD,三亚海棠湾国际购物中心物流基地,土建,自施,3177515.97
U_ORG_XM_SYHXD,三亚海棠湾河心岛,土建,自施,5073016.43
U_ORG_XM_SYJLDK,沈阳市沈河区金廊22-1地块,土建,自施,238088762.4
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,土建,自施,450324.61
U_ORG_XM_SYJLZX,沈阳嘉里中心T1及T4楼,土建,自施,429554.2
U_ORG_XM_SYJLZXBDK,沈阳嘉里中心B地块3a1、3a2期,土建,自施,227983598.9
U_ORG_XM_SYJLZXJD,沈阳嘉里中心居住商业（C地块）机电工程,土建,自施,0
U_ORG_XM_SYJLZXJDJJT,沈阳嘉里中心居住商业（C地块）机电工程（局集团）,土建,自施,0
U_ORG_XM_SYJLZXT,沈阳嘉里中心A2地块T2办公楼总承包工程,土建,自施,11434965.02
U_ORG_XM_SYJYJD,三亚海棠湾君悦酒店,土建,自施,1390480.47
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,土建,自施,8008904.36
U_ORG_XM_SYSKRY,沈阳首开如院,土建,自施,52794347.69
U_ORG_XM_SYSNYG,沈阳苏宁电子商务运营中心(一期),土建,自施,102695665.6
U_ORG_XM_SYTK,沈阳泰康之家沈园,土建,自施,28859913.89
U_ORG_XM_SYXCD13JQ,北京顺义新城第13街区居住区,土建,自施,90028741.55
U_ORG_XM_SYXSWSQ,沈阳华润橡树湾4期,土建,自施,12664.09
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,土建,自施,2295651.11
U_ORG_XM_SYZHSYEQ,沈阳中海商业二期,土建,自施,0
U_ORG_XM_SYZJCLY,沈阳中集车辆园,土建,自施,0
U_ORG_XM_SZDSDS,深圳达实大厦改扩建,土建,自施,18455794.03
U_ORG_XM_SZDXXLXQ,深圳大学西丽校区,土建,自施,75404290.03
U_ORG_XM_SZGJYSBLJYZB,深圳至正大厦,土建,自施,45076931.1
U_ORG_XM_SZGMQJRJ,深圳光明区金融街,土建,自施,81549295.91
U_ORG_XM_SZHXDZQZ,深圳华星光电第11代大宗气体站,土建,自施,2817136.13
U_ORG_XM_SZJCBZZ,深圳机场调蓄池泵闸站,土建,自施,94439216.47
U_ORG_XM_SZJCKFQ,深圳机场开发区西区,土建,自施,20384438.77
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,土建,自施,112152850.1
U_ORG_XM_SZJLSWZXYQ,深圳嘉里商务中心（一期）,土建,自施,8818631.77
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,土建,自施,8890216.28
U_ORG_XM_SZLDBDT,深圳礼鼎高端集成电路载板及先进封装基地,土建,自施,431372884.3
U_ORG_XM_SZLHTJWQJD,苏州龙湖天街五期机电总包,土建,自施,0
U_ORG_XM_SZLXCXY,深圳联想创新科技园综合机电,土建,自施,0
U_ORG_XM_SZNSZD,深圳南山中国电子科技园,土建,自施,104308547.9
U_ORG_XM_SZPACXDS,深圳平安财险大厦,土建,自施,11274861.56
U_ORG_XM_SZPAGJJRZX,深圳平安国际金融中心,土建,自施,37106605.48
U_ORG_XM_SZPDSDDSJD,深圳鹏鼎时代大厦机电,土建,自施,0
U_ORG_XM_SZQHJLSQ,深圳嘉里商务中心(三期),土建,自施,85875353.06
U_ORG_XM_SZQHSDYXZ,深圳前海十单元3小镇,土建,自施,20998572.91
U_ORG_XM_SZQWXXSNZX,深圳前湾信息枢纽中心,土建,自施,116440838.7
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,土建,自施,0
U_ORG_XM_SZSCSWDS,深圳首创商务大厦,土建,自施,14380136.02
U_ORG_XM_SZSCZX,深圳市创新创业无障碍服务中心,土建,自施,31276548.63
U_ORG_XM_SZSMYF,深圳水木一方大厦,土建,自施,871095.53
U_ORG_XM_SZSSGL,深圳石厦村综合管廊,土建,自施,2804072.99
U_ORG_XM_SZTK,苏州泰康之家31703地块,土建,自施,1760642.46
U_ORG_XM_SZWXGY,苏州文星公寓扩建项目（二标段）,土建,自施,168085271.1
U_ORG_XM_SZXGDX,深圳香港中文大学二期II标,土建,自施,276617083.3
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,土建,自施,0
U_ORG_XM_SZXMGJZB,深圳小米国际总部,土建,自施,19896203.77
U_ORG_XM_SZYBXQ,深圳职业技术学院北校区,土建,自施,138257027.6
U_ORG_XM_SZYCC,深圳悦彩城,土建,自施,-2160.17
U_ORG_XM_SZYCGSHLZ,苏州虞城(姑苏)±800千伏换流站土建C包,土建,自施,105933908.7
U_ORG_XM_SZYHDSJD,深圳宇宏大厦机电,土建,自施,0
U_ORG_XM_SZYLXDXQ,深圳职业技术学院留仙洞校区,土建,自施,94781097.28
U_ORG_XM_SZYXSGYCJ,深圳职业技术学院学生公寓拆建,土建,自施,9705438.04
U_ORG_XM_TH008,北京台湖公园里008地块,土建,自施,14950083.85
U_ORG_XM_TJBNW,天津宁宇家园二期,土建,自施,0
U_ORG_XM_TJDTQHX,天津地铁7号线一期工程PPP项目土建10标段,土建,自施,88407437.67
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,土建,自施,3699.22
U_ORG_XM_TJJHS,天津金海墅,土建,自施,998283.98
U_ORG_XM_TJJLZX,天津嘉里中心,土建,自施,23921097.5
U_ORG_XM_TJJRJ,天津金融街（和平）中心,土建,自施,8980364.36
U_ORG_XM_TJJRJBHRY,天津金融街滨海融御,土建,自施,209374943.6
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,土建,自施,51886648.54
U_ORG_XM_TJJT,天津津塔项目经理部,土建,自施,0
U_ORG_XM_TJJTDS,天津金唐大厦,土建,自施,1778140.29
U_ORG_XM_TJLWL,天津中粮大道一期E地块(祥云名苑),土建,自施,2558239.83
U_ORG_XM_TJNKXX,天津海河教育园区南开学校,土建,自施,19926591.77
U_ORG_XM_TJQYC,天津全运村,土建,自施,0
U_ORG_XM_TJQYCDJXM,天津全运村代建东区小学幼儿园邻里中心,土建,自施,6572588.33
U_ORG_XM_TJSCZBZ,天津首创中北镇,土建,自施,34468406.8
U_ORG_XM_TJSYQ,天津天碱商业区14#地,土建,自施,160921.49
U_ORG_XM_TJTHC,天津天河城购物中心,土建,自施,11493622.17
U_ORG_XM_TJTYDQ,天津通用电气医疗系统生产基地,土建,自施,0
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,土建,自施,-527471.01
U_ORG_XM_TJWQDK,天津武清080地块,土建,自施,112320424.3
U_ORG_XM_TJYGJDY,天津阳光晶典苑,土建,自施,2331383.11
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,土建,自施,0
U_ORG_XM_TJYYDS,天津远洋大厦二期工程,土建,自施,173.62
U_ORG_XM_TJZBZJGQ,天津中北镇居住区G区,土建,自施,14583024.23
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,土建,自施,-366.16
U_ORG_XM_TJZX,天津中芯P3厂房,土建,自施,300215345.5
U_ORG_XM_TKSJYLSQ,上海泰康松江养老社区08地块,土建,自施,30403130.93
U_ORG_XM_TRDERMYYJD,铜仁第二人民医院机电,土建,自施,0
U_ORG_XM_TSXSW,唐山橡树湾,土建,自施,2539988.6
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,土建,自施,2821682.34
U_ORG_XM_TTTKJY,北京天通泰中以文化数码科技园,土建,自施,71924.56
U_ORG_XM_TXBHDAJDJT,深圳腾讯滨海大厦项目机电专业分包（局集团）,土建,自施,0
U_ORG_XM_TXBHDXJD,深圳腾讯滨海大厦项目机电专业分包,土建,自施,0
U_ORG_XM_TZHXQ,北京通州核心区运河项目Ⅱ-05地块,土建,自施,0
U_ORG_XM_TZWKZX,北京天竺万科中心,土建,自施,-126132.68
U_ORG_XM_WFBSQCFJD,潍坊歌尔电子保税区9#厂房机电,土建,自施,0
U_ORG_XM_WFYLJMSQ,潍坊怡力精密四期1#2#厂房机电,土建,自施,0
U_ORG_XM_WHHXGD,武汉华星光电t3,土建,自施,16287725.86
U_ORG_XM_WHHXGDT4,武汉华星光电t4,土建,自施,25997145.82
U_ORG_XM_WHHXGDTJDAB,武汉华星光电t4机电A包,土建,自施,0
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,土建,自施,23598988.19
U_ORG_XM_WHSZSSZB,芜湖三只松鼠研发运营中心,土建,自施,93107239.57
U_ORG_XM_WHTKCY,武汉泰康之家·楚园,土建,自施,7119800.37
U_ORG_XM_WHWKCYTD,北京五和万科长阳天地,土建,自施,1237636.15
U_ORG_XM_WHXX,武汉新芯OS4F装修,土建,自施,0
U_ORG_XM_WHZHTF,武汉中国特种飞行器研发中心,土建,自施,61114057.67
U_ORG_XM_WJBGLEQ,望京办公楼二期,土建,自施,9621160.98
U_ORG_XM_WJSHZX,北京望京SOHO中心,土建,自施,0
U_ORG_XM_WKCYWYCZZX,北京祥筑万科长阳文娱创作中心,土建,自施,4000123.1
U_ORG_XM_WKFCYT,北京万科翡翠云图,土建,自施,79870992.26
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,土建,自施,11848102.16
U_ORG_XM_WKSLQGY,北京五棵松篮球公园施工,土建,自施,4102209.4
U_ORG_XM_WKSZHL,北京五棵松文化体育中心配套综合楼,土建,自施,9146950.89
U_ORG_XM_WLCBALYJS,乌兰察布阿里云计算数据中心,土建,自施,4596932.45
U_ORG_XM_WLCBKS,乌兰察布快手智能云数据中心,土建,自施,205519592.5
U_ORG_XM_WLCBYJSJD,乌兰察布阿里云计算数据中心机电设备安装工程,土建,自施,0
U_ORG_XM_WRKTDSF,深圳微软科通大厦[发展],土建,自施,0
U_ORG_XM_WRKTDX,深圳微软科通大厦,土建,自施,-7007589.08
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,土建,自施,1108200.64
U_ORG_XM_WXGLJRDS,无锡国联金融大厦,土建,自施,0
U_ORG_XM_WXHFZNZSCDKZZ,无锡华发中南装饰城地块住宅,土建,自施,46271208.67
U_ORG_XM_WXHK,无锡鸿坤理想湾,土建,自施,25682557.99
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,土建,自施,16393544.09
U_ORG_XM_WXHLGC,无锡恒隆广场综合发展,土建,自施,10921722.71
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,土建,自施,22082.75
U_ORG_XM_WXJRG,无锡河埒金融商务港,土建,自施,13102650.52
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,土建,自施,8460843.76
U_ORG_XM_WXSHCZBEDK,无锡市综合交通枢纽项目,土建,自施,9594484.01
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,土建,自施,221483388.7
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,土建,自施,0
U_ORG_XM_WXXZBDT,无锡芯卓半导体产业化建设,土建,自施,286728140.3
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,土建,自施,9300453.04
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,土建,自施,0
U_ORG_XM_XALXHJD,西安利星行酒店,土建,自施,29027975.77
U_ORG_XM_XARCWSZZ,容城县农村生活污水综合整治项目（EPC）一标,土建,自施,7307008.43
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,土建,自施,31642741.12
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,土建,自施,14484412.98
U_ORG_XM_XAXQRDPQ,河北建投雄安·金湖未来城项目一第二标段,土建,自施,797923475.2
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,土建,自施,90849569.14
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,土建,自施,2092051.88
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,土建,自施,1901284.25
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,土建,自施,134665.22
U_ORG_XM_XDWLEQ,北京西大望路二期,土建,自施,13473599.1
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,土建,自施,1052631.03
U_ORG_XM_XJCAZF,北京新机场安置房,土建,自施,3112995.69
U_ORG_XM_XJCXXZX,北京新机场信息中心,土建,自施,0
U_ORG_XM_XJK1H,北京新街口1号工程,土建,自施,180356568.3
U_ORG_XM_XMTBSCX,厦门天马显示科技有限公司第6代柔性AMOLED生产线,土建,自施,415860916.9
U_ORG_XM_XZMGZ,北京西直门南小街115号综合维修改造,土建,自施,1761833.32
U_ORG_XM_XZWKFCZGJD,徐州万科翡翠之光机电,土建,自施,0
U_ORG_XM_XZWKTSLJD,徐州万科铜山路项目A地块商业机电,土建,自施,0
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,土建,自施,1486925.15
U_ORG_XM_YCXJTJ,运城新建铜基新材料基地,土建,自施,66424309.94
U_ORG_XM_YDDSGZ,北京盈都大厦D座室内外装修改造,土建,自施,17253315.22
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,土建,自施,1870595.22
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,土建,自施,-366505.61
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,土建,自施,62217821.21
U_ORG_XM_YTBDT,烟台智路联测半导体,土建,自施,2038548.43
U_ORG_XM_YXHE2DK,北京怀柔区雁栖湖柏崖厂村E2地块,土建,自施,90088345.85
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,土建,自施,14461702.18
U_ORG_XM_YZYJSZX,北京亦庄云计算中心,土建,自施,0
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,土建,自施,129641382.9
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,土建,自施,0
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,土建,自施,0
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,土建,自施,0
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,土建,自施,9611869.6
U_ORG_XM_ZGRNJCYGZ,北京最高人民检察院西区改造,土建,自施,-278373.21
U_ORG_XM_ZGZKT,北京Z15中国尊高区空调,土建,自施,0
U_ORG_XM_ZHCSXW,珠海醋酸纤维有限公司搬迁扩建,土建,自施,0
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,土建,自施,0
U_ORG_XM_ZHHFGC,珠海华发广场,土建,自施,64021983.49
U_ORG_XM_ZHJFBG,北京总后京丰宾馆老客房楼改造,土建,自施,18158.06
U_ORG_XM_ZHZLSZ,珠海臻林山庄,土建,自施,16794848.43
U_ORG_XM_ZHZWKCZX,珠海正威科创中心,土建,自施,141922564.8
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,土建,自施,47570872.58
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,土建,自施,59265354.34
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,土建,自施,36668570.45
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,土建,自施,7263869.48
U_ORG_XM_ZLKJY,中粮科技园标准厂房,土建,自施,1878860.59
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,土建,自施,23613030.95
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,土建,自施,0
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,土建,自施,0
U_ORG_XM_ZSYH,中山宇宏健康花城二期四段,土建,自施,6378402.89
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,土建,自施,293595715.4
U_ORG_XM_ZZHK,郑州海康威视科技园,土建,自施,23555648.51
U_ORG_XM_ZZJYJD,郑州市建业拾捌壹期机电,土建,自施,0
U_ORG_XM_ZZJYZX,郑州建业中心,土建,自施,111012632.4
U_ORG_XM_ZZQLY,涿州阿里云计算数据中心,土建,自施,1413569.39
U_ORG_XM_ZZWKGC,北京住总·万科广场,土建,自施,4268920.9
