项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_QDHNJD,青岛华能信息产业基地机电,机电,指定,991550.08
U_ORG_XM_QHSSM,北京清华大学苏世民书院,机电,指定,2510030.37
U_ORG_XM_RHYY,北京市仁和医院二期,机电,指定,3306542.51
U_ORG_XM_SHGBSH,上海古北SOHO机电工程,机电,指定,2997144.29
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,机电,指定,4337097.28
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,机电,指定,28258.62
U_ORG_XM_SKWKZX,北京首开万科中心,机电,指定,53887
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,机电,指定,327403.24
U_ORG_XM_SXDTZDYQ,山西大同正大一期,机电,指定,171054.55
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,机电,指定,1004342.86
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,机电,指定,2500733.94
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,机电,指定,44030177.17
U_ORG_XM_SZLHTJWQJD,苏州龙湖天街五期机电总包,机电,指定,108645.43
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,机电,指定,347311.09
U_ORG_XM_TJATYFJD,北京太极傲天信息技术研发基地,机电,指定,7644614.02
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,机电,指定,18729731.37
U_ORG_XM_TKCPXCYQ,北京泰康之家昌平新城一期,机电,指定,4223
U_ORG_XM_TKSJYLSQ,上海泰康松江养老社区08地块,机电,指定,225757.89
U_ORG_XM_TKYYEQ,北京泰康之家燕园二期,机电,指定,3433726.06
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,机电,指定,1625956.69
U_ORG_XM_TTTKJY,北京天通泰中以文化数码科技园,机电,指定,3238862.04
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,机电,指定,95546851.82
U_ORG_XM_WJBGLEQ,望京办公楼二期,机电,指定,34753726.19
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,机电,指定,9494242.99
U_ORG_XM_WKSZHL,北京五棵松文化体育中心配套综合楼,机电,指定,56330869.1
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,机电,指定,167164.65
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,机电,指定,67807702.32
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,机电,指定,176200761.2
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,机电,指定,9180006.82
U_ORG_XM_XDWLEQ,北京西大望路二期,机电,指定,1505037.11
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,机电,指定,109013351
U_ORG_XM_XJCAZF,北京新机场安置房,机电,指定,638315.18
U_ORG_XM_XJCXXZX,北京新机场信息中心,机电,指定,9532872.36
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,机电,指定,2979881.8
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,机电,指定,2804744.35
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,机电,指定,17509137.42
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,机电,指定,25229159
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,机电,指定,1672859.39
U_ORG_XM_ZHZLSZ,珠海臻林山庄,机电,指定,11635160.76
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,机电,指定,313742.2
U_ORG_XM_ZLKJY,中粮科技园标准厂房,机电,指定,8712553.72
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,机电,指定,6233664.84
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,机电,指定,659887.98
