项目编码,项目名称,商务开累产值不含税,商务开累产值含税,商务本年产值不含税,商务本年产值含税,商务开累成本,商务本年成本
U_ORG_XM_AHWHYJSYY,安徽芜湖皖南医学院弋矶山医院,178013718.39253575,195815090.2291389,34083635.07339187,37491998.58049908,168980500.04664677,32589596.66402534
U_ORG_XM_AHZWCF,安徽忠旺厂房,0,0,-127750,-127750,0,-127750
U_ORG_XM_AJXXZSDCBDXMP4BD,埃及新行政首都CBD项目P4标段,791399000,791399000,132314100,132314100,,
U_ORG_XM_ASJGS,鞍山市公安局监管场所新建,69694956.640961,75967502.7386549,69314685.4417023,75553007.13146292,68482592.66999999,68108949.33999999
U_ORG_XM_BDFZJXL,北京大学新建附属中学北校区综合教学楼,197428416.61687154,215196974.10446852,-719525.0010854967,-784282.2511117442,193838802.60000002,-698197.8299999997
U_ORG_XM_BDKYL,北京大学教学科研楼,204818450.52870503,207634797.31030852,13467617.574562237,13688341.045677196,197116409.83000004,12965081.850000003
U_ORG_XM_BDTSGGZ,北京大学图书馆改造,150117490.20802492,164423722.11107346,6550265.781281331,7166044.786400553,147654910.37,6396439.250000002
U_ORG_XM_BJAZKYL,北京A座科研楼,13270686.97873255,14597755.669505334,0,0,12685989.09,0
U_ORG_XM_BJCBDSYJR,北京市CBD核心区Z2b地块商业金融,1746851160.977559,1799256695.8182611,60603050.83371799,62421142.360035285,1733949817.5676596,60086481.47
U_ORG_XM_BJDCBGLGKJ,北京东城办公楼改扩建,165514861.60107255,179980434.14678836,86346624.54386501,93923422.96811108,156295649.26797637,82730761.5588764
U_ORG_XM_BJDXHXYEQDL,北京大学化学学院E区大楼,66836631.686875835,72851928.53320518,27935706.595512446,30449920.186689235,65189810.148,27246133.867999997
U_ORG_XM_BJFSHFZYGY,北京房山华发中央公园,262264576.70357707,285868388.6095913,145227634.06342328,158298121.12946945,249879621.85376948,139283660.4837695
U_ORG_XM_BJFSLHXYTJ,北京房山龙湖熙悦天街,460549531.3697723,503181837.32795906,15632087.686107593,17070182.98454304,435891277.15320003,14722787.089999998
U_ORG_XM_BJFZDSZX,北京凤展大厦装修工程,4267243.3779038545,4693967.718690389,0,0,4013754.41,0
U_ORG_XM_BJFZKYLJD,北京纺织科研楼实验楼机电,77951314.97714624,85016525.36739329,5509995.325603051,6009400.322633269,75715979.82,5351990.47
U_ORG_XM_BJGAZXGZ,北京港澳中心改造,305750835.63584095,333268410.8345622,146265174.25901148,159429039.9371363,300603017.12916344,144047359.51999998
U_ORG_XM_BJGJKJCBZX,北京国家科技传播中心,310279984.18914145,338651862.8517814,83129718.82980928,90721491.78198309,265214795.3219202,71975888.74
U_ORG_XM_BJGLYSQ03_31,北京高丽营三期03-31地块,679226982.2926805,743389421.0323201,-4882282.747960044,-5353990.806463873,615010978.97,-4305380.369999997
U_ORG_XM_BJGMGYGZ,北京国贸公寓改造,149906323.85244697,164255771.62181464,11866443.391852025,13068369.868901799,147147784.02120447,11665083.389999999
U_ORG_XM_BJHPC,北京和平村,428165683.432176,475263908.623748,38551140.733288124,42791766.218477815,411998737.30999994,37391472.900000006
U_ORG_XM_BJHQDJQJT,北京环球度假区（集团）,24842310.7549631,27183557.17718781,1407567.5694752,1535656.2182771158,24660849.490000002,1395457.54
U_ORG_XM_BJHQGYDJQ,北京环球度假区,708272494.0963187,772577486.6139104,52100392.31583163,56812611.586974226,702581837.9961805,51851440.71939772
U_ORG_XM_BJHQNYZX,北京环球能源中心,251913724.93950415,273807408.7017061,19854042.082170565,21558683.680890493,238121350.64999998,19019725.47
U_ORG_XM_BJHQZTGY,北京环球主题公园,1228739088.0915544,1340509370.0632215,106579385.8880985,116268596.13721518,1194075144.3511996,104271122.42400002
U_ORG_XM_BJHRZGCCZZ,北京怀柔张各长村住宅,401411718.82560015,437429784.8973212,38191994.01779758,40998784.032227926,395772219.90999997,37824744.45
U_ORG_XM_BJHSMZXGZ,北京火神庙商业中心改造,292910658.889638,322832843.0788064,32659439.229286835,36128728.10276857,289253371.350908,32250909.299999993
U_ORG_XM_BJJCBDT,北京精测半导体设备及准分子激光器,44700164.24603927,48723179.027300425,44700164.24603927,48723179.027300425,44434904.97,44434904.97
U_ORG_XM_BJJGMBGLGJ,北京建国门办公楼改建工程,73037286.10290542,79978170.79465564,30880668.233457524,33675281.38756814,71640766.6084466,30581877.279999997
U_ORG_XM_BJKTDX,北京凯特大厦,396018198.186296,399898514.6090593,-12169378.563955732,-11820976.857441261,388343814.0500001,-12858437.969999995
U_ORG_XM_BJLZJRSWQJ,北京丽泽金融商务区E区13、14地块项目[局集团],493349473.851867,498996179.7505635,9130237.192778947,9199306.596712926,484434716.92145634,8930915.030000001
U_ORG_XM_BJNHHS,北京新机场南航航空食品设施,658817992.6797836,727599218.0369217,5896515.954512019,6503471.378703747,643051868.6789999,5754373.33
U_ORG_XM_BJODBSMZX,北京欧德宝商贸中心,136127631.16624498,149542954.73958552,3378920.1176470686,3716812.1319689155,132013107.27800022,3198571.4272005004
U_ORG_XM_BJPAE05DK,北京平安金融中心E05地块,608510688.9401,666317753.9373225,5049398.332954309,5529086.39849231,606323728.95,5034341.259999994
U_ORG_XM_BJQMCQGZ,北京前门B2B3地块重启后改造工程,17950328.100136478,19565857.621053167,4737996.082682434,5164415.727987017,17622166.27,4651377.640000001
U_ORG_XM_BJSKWKJD,北京首开万科天地机电,23919134.672356803,24636708.7170206,6452547.150728008,6646123.566461927,23719683.610000003,6398742.22
U_ORG_XM_BJSMYJSKJ,北京生命科学研究所扩建,276801953.64031655,277814501.92688674,40721932.03614787,40783683.11796871,273133749.6999999,40199233.91
U_ORG_XM_BJSYHSYGYCQF,北京顺义后沙峪共有产权房,556948112.8275272,607073442.9771293,229285962.99019313,249921699.65729535,554331299.4882312,228544375.44440004
U_ORG_XM_BJSYMTZ,北京顺义马头庄,774160731.8728628,845386780.0372438,86255277.49230374,94319256.86244449,753882900.6980404,83905284.0263
U_ORG_XM_BJTGLGZ,北京太古里改造,131667146.64787011,144226818.2462515,81373.52625824262,89404.65466258966,130674675.66999996,80334.04999999981
U_ORG_XM_BJTKSQ,北京泰康之家燕园三期,55621477.708127566,60627410.70209243,55621477.708127566,60627410.70209243,55065262.93,55065262.93
U_ORG_XM_BJTLDYQ,北京天利德一期厂房,17386259.294510745,17560725.742222134,3598089.2722015814,3634268.7301903423,16696246.780000001,3456009.62
U_ORG_XM_BJTZWG,北京通州网络安全技术研发厂房,123704904.31380627,134838345.7010183,123704904.31380627,134838345.7010183,122946396.13,122946396.13
U_ORG_XM_BJWJBGLSQ,北京望京办公楼三期,216136122.9566368,237950890.67692205,21998320.36432559,24224607.232612133,214534729.68000004,21840705.950000003
U_ORG_XM_BJWKFCGYJD,北京万科翡翠公园机电,17339760.56306517,18855354.46378041,11200.984685238045,12180.014586441637,16698780.390000002,10786.929999999935
U_ORG_XM_BJWKQXS,北京万科七橡墅,537899730.7455131,585791174.5811733,41265496.36954337,44932338.31282921,497992275.2002313,38490716.63106195
U_ORG_XM_BJWKWX,北京万科望溪,247728380.68229312,270023934.9468532,61932014.91488904,67505896.25778066,244599781.86,61066987.99999999
U_ORG_XM_BJWKZYC,北京祥筑万科长阳中央城,161386866.24804184,164113530.45144868,354680.1713552538,361067.8697624565,158479750.30999997,348085.04000000656
U_ORG_XM_BJWLCXX,北京未来城学校,52751154.63448636,57498758.55475757,23232072.56717211,25322959.09961257,52498101.09000001,23120625.559999995
U_ORG_XM_BJWLCXXZB,北京未来城学校总承包,235286173.79501998,256082992.16289917,235286173.79501998,256082992.16289917,230992259.91300002,230992259.91300002
U_ORG_XM_BJXHFTFKT,北京西华府商办楼通风空调工程,32060097.40796567,33021900.328831937,1152968.843416594,1187557.908669726,31546839.1,1134510.67
U_ORG_XM_BJXJCGL,北京新机场道路及综合管廊,413318824.3630746,458107741.4275327,57047899.39167662,63313018.90966194,399693874.21974766,55130641.78000001
U_ORG_XM_BJXSJDAZF,北京香山军队安置房,246436089.9499297,273544059.8193408,20725143.925381284,23004909.835907437,241700176.88136888,20178684.979999993
U_ORG_XM_BJXXCXY,中国电信北京信息科技创新园工程,136133545.81371254,136133545.81371254,0,0,121926683.18,0
U_ORG_XM_BJXXCXYEQ,中国电信北京信息科技创新园科研数据中心,162802795.5037888,179505052.30518645,49390289.477662876,51929274.293225825,159566147.13099998,48987291.099999994
U_ORG_XM_BJXYDHLWJD,北京新一代互联网云计算产创基地机电,78644791.29238267,85722822.51209551,33277747.12936091,36272744.37244138,78065452.7,33032605.87
U_ORG_XM_BJYCCF,北京盈创2#厂房等5项,147741321.5845568,161435339.7931941,7468351.942366909,8167694.869510371,145802876.42000002,7324702.620000001
U_ORG_XM_BJYDHHHLJZL,北京永定河混合垃圾治理,21328746.669281285,23248333.866328444,21254.98656775231,23167.935355672882,20966276.59,20893.77000000002
U_ORG_XM_BJYYYH,北京远洋瀛海,779795283.5735898,850014076.4104433,94784453.55977044,103380257.90864722,771536016.144128,93847648.39000002
U_ORG_XM_BJZ12TKJD,北京Z12泰康大厦机电工程,219333036.93918326,225913028.09614977,24047145.48996593,24768559.86441344,202892774.93000004,22392454.279999997
U_ORG_XM_BJZCCF,北京中钞厂房,304603085.06089306,335063393.61739993,65827406.32607041,72410146.9692123,299577061.734,64759270.739999995
U_ORG_XM_BJZGYD,北京中国移动博瑞琪大厦装修改造,20416994.516475964,22254524.023146637,20416994.516475964,22254524.023146637,20270686,20270686
U_ORG_XM_BJZSJD,北京招商嘉铭酒店,2900930.950937814,3220033.3575737625,0,0,2566080.45,0
U_ORG_XM_BJZXZS,北京中芯北方BO2剩余楼层装修,35366998.49242677,38550028.35876226,35366998.49242677,38550028.35876226,35171139.99,35171139.99
U_ORG_XM_BQDLZCJD,北汽动力总成基地项目（一期）二标段,671827536.5498607,677913815.1372571,231171.6955773065,231784.55679349747,662158192.4599999,232740.94000000955
U_ORG_XM_BQSTLGZF,北京顺义新城第4街区保障性住房,449836941.6714823,496032813.35946506,48837280.743365124,53929030.44439202,434217042.78999996,47429810.60000001
U_ORG_XM_BZDERMYY,山东滨州第二人民医院西院区,178425755.1646053,194484073.13189563,86552288.09300274,94341994.02222124,178063085.80875978,86350989.4187598
U_ORG_XM_BZGZSYXX,巴中光正实验学校,139259371.61797732,153185308.777978,561886.8874114917,618075.5761504935,138173631.72547176,557131.8499999986
U_ORG_XM_BZSYLXQ,霸州市云庐小区住宅,143727309.59306467,156662767.45406395,60239468.30662359,65661020.45294916,134375733.13797265,56308462.60271789
U_ORG_XM_CDCHQSPZZ,成都成华区跳蹬河南路9号新建商品住宅项目一期,196945193.7653448,214670261.2038614,113626770.4655728,123853179.80737287,189481645.86549994,109590617.74000001
U_ORG_XM_CDDJBX,成都大家保险金融广场机电,14344006.102862976,15634966.65169673,14344006.102862976,15634966.65169673,14326321.32,14326321.32
U_ORG_XM_CDDYHQJBZ,成都大运会安居保障EPC,194201.86687608968,211680.03489450144,194201.86687608968,211680.03489450144,194080,194080
U_ORG_XM_CDGJTLGZLZX,成都国际铁路港展览中心,13167512.280025035,14484263.510790471,-359344.8104323711,-395279.2912757929,12985315.46,-354271.38
U_ORG_XM_CDHJSSJ,成都黄甲尚善居C区,508398333.3540231,559238166.736748,39153114.60212561,43068426.065627225,475468480.5413643,36586296.20446602
U_ORG_XM_CDJDF6DX,成都京东方第6代生产线,2078743725.357272,2124984125.0930207,9826579.593776805,10045165.9269368,1730526536.7199993,8344074.769999996
U_ORG_XM_CDJDFCK,成都京东方第6代柔性AMOLED触控一体化显示器件,394806886.18383425,432935574.83545023,28035887.598600194,30798670.206752226,393564006.8983862,27936021.655631073
U_ORG_XM_CDJDFCKFZ,成都京东方第6代柔性AMOLED触控一体化显示器件（发展）,7583312.570423301,8265810.699988039,287933.0795825262,313847.0565396739,7400609.80213592,275132.80213592004
U_ORG_XM_CDJDFGYZX,成都京东方AMOLED工艺技术测试中心,204904363.77989766,226115979.6305864,26083636.95609885,28781707.189154975,203803016.22360003,25895001.11
U_ORG_XM_CDJDFJD,成都京东方第6代生产线机电A标段,137255934.27393016,151806351.41708794,21813350.57285683,24125770.446022857,136218057.33999997,21648406.35
U_ORG_XM_CDJNRCGY,成都金牛人才公寓,818776640.9451925,892466538.6291013,233608733.62112838,254633519.6458012,803785918.4805988,229688197.55021203
U_ORG_XM_CDJTWFPPP,成都金堂县五凤镇新型城镇化PPP项目,402455700.03329915,442574941.8479774,22835605.445829015,25111596.271229252,400161954.62815017,22711180.236950003
U_ORG_XM_CDJTWFPPPJT,成都金堂县五凤镇新型城镇化PPP（集团）,40406650.77830255,44447315.860577546,11618828.793002361,12780711.67358067,40081601.72,11525361.77
U_ORG_XM_CDJXJC,成都锦绣江城EPC,289753938.05973494,315831792.4837226,124575558.2865497,135787358.5311312,282575925.8335635,121770058.16766796
U_ORG_XM_CDLTGC,成都乐天广场,602263725.5379927,657677875.5038648,74906589.59423548,81811215.38131243,572177141.6129147,70858722.71000001
U_ORG_XM_CDPJSQZHT,成都蒲江鹤山街道办社区综合体,441516101.4064223,481252550.53615355,93468778.8152149,101880968.90934233,421319709.2115504,89163943.1224525
U_ORG_XM_CDQBJPPPFJ,成都青白江区PPP·房建,501545684.2980366,553503524.8177221,26055998.422626965,28755473.929245666,487097246.92071795,25505373.43
U_ORG_XM_CDQBJPPPSZ,成都青白江区PPP·市政,86557397.89745192,96078711.66449022,1991304.889655259,2210348.427478656,85740257.31,1972506.0799999996
U_ORG_XM_CDQBJPPPSZFZ,成都青白江区PPP·市政（发展）,29893344.038607806,32583745.004550744,99079.8674168631,107997.05549256162,29792160.479999997,98744.5
U_ORG_XM_CDQXYG,成都千行云谷,31218617.040573854,34028292.57190237,6991185.7681113435,7620392.486721118,30971165.779999997,6935770.83
U_ORG_XM_CDTDJD,成都泰达时代中心机电,74146943.44280156,74834209.58668399,44967.774464599046,45410.872672405785,65979774.47999998,39702.189999999944
U_ORG_XM_CDTFC,成都江宇天府城,193974102.96040183,196188515.77780545,459318.60079479404,464811.97579695954,190623759.05000007,450792.94000000134
U_ORG_XM_CDWJQBLT,成都温江区BLT,230077129.5867641,251874109.75672978,22528534.778495677,24283232.931369137,229691260.7179281,22496741.040000003
U_ORG_XM_CDXDAZF,成都新都区成青苑及桂荷馨苑小区,598243538.3169233,656915964.1206603,170728779.53181484,186046387.8945353,548530848.3372487,157085682.43523115
U_ORG_XM_CDXJYBF,成都新津御宾府,170842981.31509507,186218849.05224892,51077156.31709097,55674099.99203476,159893756.382553,48037218.46700001
U_ORG_XM_CDXXLJEQ,成都香榭林居二期,818091618.9205865,899900780.818161,64148295.85115388,70563125.43674642,757567210.2638798,59494809.60063025
U_ORG_XM_CDYSDC,成都528艺术东村产业展示,545246208.1880456,561224066.7477384,3579518.1225303374,3686903.6662247833,537828843.0299997,3508255.65
U_ORG_XM_CDYSW,成都奕斯伟板级封装系统集成电路,932183.1192709464,1016079.6000880662,868059.8466737047,946185.2329562097,917370.5700000001,854717.42
U_ORG_XM_CDZG,成都紫光存储器制造基地,713059788.791707,777230067.5933738,86012080.77017675,93753840.91906442,698285428.7476962,84234108.54273646
U_ORG_XM_CDZGSF,成都中国商飞民机示范产业园二期,81420730.89973193,88748596.68490942,60237324.048272364,65658683.2154258,81170053.3707767,60067562.25077671
U_ORG_XM_CDZHYHSY,成都中海·御湖世家,180053841.14629522,197238159.80878687,-677243.42329041,-741323.4891478899,178101319.3578381,-670029.3600000015
U_ORG_XM_CDZLLYJY,成都中粮·珑悦锦云,291494654.2556362,314970798.7320922,19715854.059386674,21354483.350836486,275889493.76761526,18763012.670572907
U_ORG_XM_CDZYFSYY,成都中医大附属第二医院,18399683.40165267,20055654.907840386,10100022.09816498,11009024.087021222,18279759.14,10034192.830000002
U_ORG_XM_CHOFG,巢湖欧菲光光学光电产业基地建设,605974545.0588659,660512254.1164808,547776543.433804,597076432.3451452,602857376.760298,544958821.7502978
U_ORG_XM_CPXQGZ,北京大学昌平新校区宿舍楼装修改造,184285398.03893638,200896754.05766863,184255940.47799355,200864645.31623954,183464334.89999998,183434980.85999998
U_ORG_XM_CQHFBJSJ,重庆华发·滨江四季,222686266.40211266,242728422.60540166,110065646.68573971,119971947.11204527,206405727.78732497,102026150.48999998
U_ORG_XM_CQHXZZ,重庆华熙LIVE·鱼洞住宅,216793041.4342043,240551564.66173643,9163987.584964432,10179840.148359146,215453749.37680137,9105647.48481229
U_ORG_XM_CQJDF6AMOLED,重庆京东方第6代AMOLED柔性生产线,2800310602.9409947,3052533640.2559023,510256595.10527873,556196524.5896688,2787310571.9397993,509102563.4298001
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,161706015.60685986,176909997.72884363,867064.452472017,948603.642033386,160129244.5058527,860914.3200000011
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,50804462.329181515,55640261.574741274,-2117467.1014358085,-2319017.2279832424,50384635.52688834,-2099969.2399999993
U_ORG_XM_CQTXEQ,重庆腾讯云计算中心二期,92403882.41848089,102170498.04782674,315376.20322426024,349888.20673636073,91301788.98000002,312445.3999999996
U_ORG_XM_CQTXEQXF,重庆腾讯云计算中心二期消防工程,18572615.174553808,20244150.539211925,1921438.4509610292,2094367.9114387147,18291333.83,1892338.3599999996
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,3978028.0784269758,4336050.606485404,-135945.6459754367,-148180.75414740015,3687965.21,-126033.00000000001
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,348413001.5819496,358865391.6219448,2667542.603099373,2747568.881064401,343294024.6115242,2632862.3200000003
U_ORG_XM_CQYSCN,重庆亚士创能长寿综合制造基地,76039977.43784814,82883575.3983698,75929387.16981283,82763032.00622672,74672706.79999998,74564209.75999999
U_ORG_XM_CQYYSZXZ,重庆云阳数智森林小镇产业园区(一期)EPC,8084499.018713101,8812103.930451714,8084499.018713101,8812103.930451714,8031694.37,8031694.37
U_ORG_XM_CYJZQ,北京常营大型居住区三期,74657132.43570557,74666392.02427574,159046.42777475555,159046.932383678,73240412.59,156137.52000001073
U_ORG_XM_CYMSHJC,北京朝阳门SOHO中心南区商业加层,3405036.230414027,3440548.4061856354,0,0,3304636.55,0
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,37257446.50904619,41276469.29304354,74349.90107118635,82370.14868317699,36767881.97262137,73372.93999999997
U_ORG_XM_CZQLDXF,常州青龙西路定销房,127869866.33027562,139378154.3056264,14771551.018074714,16100990.610315852,121592624.07400002,14025026.81
U_ORG_XM_CZXBQZZ,常州市新北区住宅EPC,1141904.964307065,1244676.4110846594,1141904.964307065,1244676.4110846594,916483.78,916483.78
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,728252825.7529087,799905099.5581019,9915029.999235649,10886074.004710171,717814769.663204,9776429.61
U_ORG_XM_DGHWSYS,东莞华为研发实验室一期,282963596.1449834,290466404.7436696,5493692.518928935,5619413.887001799,281530265.25999993,5465928.699999988
U_ORG_XM_DGOPPOJD,东莞OPPO滨海湾数据中心机电,23657282.552912056,25786437.982093584,23657282.552912056,25786437.982093584,23535059.33,23535059.33
U_ORG_XM_DGXTC,东莞小天才生产中心,242554023.2365579,264383885.32681474,76116362.2130725,82966834.81152776,240963509.17222103,75613345.43622375
U_ORG_XM_DJYJL,都江堰锦庐-4期房地产开发,11910591.646065224,12979615.01231535,11910591.646065224,12979615.01231535,11558560.579999998,11558560.579999998
U_ORG_XM_DLGWJ,大连港湾街二号地块,697042102.3348491,715512976.7413025,6348624.340510046,6562080.712749415,693263683.9499998,6314102.61
U_ORG_XM_DLXHW,大连星海湾壹号二期,37572307.96031205,37572307.96031205,2284877.8513389295,2284877.8513389295,36556218.83,2223086.6099999994
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,75417665.00288557,82792528.51903382,1330103.799024596,1444811.3129437685,74340671.80093041,1309912.5192035395
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,30805265.651751842,33577739.56196339,1444882.059378008,1574921.4447729473,29821430.920000013,1397703.2200000002
U_ORG_XM_DTZLDSJ,大同中联绿色大数据产业基地,169678158.60478806,185647087.17974687,53065836.50163171,58365181.63089903,157353384.74800003,49887460.418
U_ORG_XM_DWLZCZF,西大望路政策性住房,30271392.446286455,30271392.446286455,29153.680335718753,29153.680335718753,27521165.34,26505
U_ORG_XM_DXJCZSQAZF,北京大兴国际机场噪声区安置房,729251963.4709094,794884640.1426133,264994426.71231538,288843925.1163569,687765296.4959999,254859586.58999997
U_ORG_XM_DXKAZFJZHZZ,北京东小口安置住房及综合整治,146606389.0643946,159800964.07961833,74422021.8041297,81120003.76634224,145494606.71,73894633.43
U_ORG_XM_DYDWDYMYY,德阳市人民医院城北第五代医院,53876805.060334854,58725717.51605629,53262758.08825107,58056406.31648164,53336438.17,52728549.89
U_ORG_XM_EEDSYSGD,鄂尔多斯源盛光电第5.5代AM-OLED,107664782.09746198,108355484.92334147,6255007.756279173,6295201.253757034,99289688.23,5767901.150000006
U_ORG_XM_ELSTLHFCJ,俄罗斯图拉州哈佛发动机车间,5262500.000000001,6315000,5262500.000000001,6315000,,
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,7704832.9002805995,8398267.861232022,32861.20864260818,35818.71742012802,7688458.120000001,32791.37000000011
U_ORG_XM_FJJHCCQSCX,福建省晋华集成电路有限公司存储器生产线,1763781399.9034207,1948631668.6148036,87848526.42676538,97028465.816275,1755741233.774447,87435172.05000001
U_ORG_XM_FLBMPEGLFXC,菲律宾梅普尔格罗夫新城第一项目,30522410.714285713,34185100,16580357.142161373,18569999.99922074,,
U_ORG_XM_FLBXGLLDS,菲律宾香格里拉大厦地下结构工程,7351249.999999998,8233399.999999999,7351249.999999998,8233399.999999999,,
U_ORG_XM_FSJHGCEQ,佛山捷和广场二期,294652791.34479356,321248446.22081655,82549679.27013034,89997958.9027147,278041808.5585367,77857946.84
U_ORG_XM_FSJRJRCHY,佛山金融街融辰花园,398796631.0821485,434296204.69066775,101675118.96163431,110788812.87810707,378440598.18113035,96449178.63741
U_ORG_XM_FSJRJSD,佛山金融街顺德陈村,186150750.6148713,202904318.17033637,186150501.11680284,202904046.2174418,182794737.39309287,182794492.39309287
U_ORG_XM_FSJRJSS,佛山金融街三水,504004688.72158706,549390987.8964437,36493095.10647248,39790597.7031669,492126902.53529346,35683554.31068932
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,4597491.911307458,5057306.6067096405,1252414.6675931404,1377673.9785405288,4541799.779999999,1237243.4300000002
U_ORG_XM_FSLC,佛山绿城,389750542.60204387,429071405.8972337,-9463503.33639273,-10421930.930272985,386887712.15690696,-9393191.065
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,416924988.64941764,429432738.3143323,95.57851444775248,98.44586988173404,411393833.65000015,94.17000000178814
U_ORG_XM_FSLSHLYZL,佛山市南海区里水河流域治理,295836475.3875091,322461758.17369354,147219338.95504898,160469079.46154684,295344483.36,146773531.06
U_ORG_XM_FSSDGZSYXX,佛山顺德光正实验学校,156646836.0767327,161346241.15889126,12492556.297183756,12867332.98614848,155050634.74999994,12367969.100000001
U_ORG_XM_FSSDYXQ,佛山市东亚项目西区EPC,233114837.45563197,254106452.3471618,49253696.575346,53696802.10230505,213996686.20999995,46566509.69
U_ORG_XM_FSYCZD,佛山怡翠尊堤嘉园D2区,291918296.5437082,300675845.44246924,8193702.268708135,8439513.336779645,286218977.03000003,7905880.350000001
U_ORG_XM_FSYGBJSQGZ,佛山市原干部家属区部分政府旧物业修缮改造,17411546.036828708,18978590.49666364,13579187.139244493,14801319.296379626,17225472.509999998,13434920.73
U_ORG_XM_GCBS38DK,北京观承别墅03-38地块二标段,186042708.81608212,194430087.09779152,5044404.712958224,5248201.660463288,181677765.82999998,4923728.669999998
U_ORG_XM_GDGSZYXY,广东工商职业学院体育馆·图书馆,256353821.3962553,264044436.0314057,5893715.154832796,6070526.60935234,253762875.18000007,5831861.700000001
U_ORG_XM_GDHYAL,广东阿里巴巴云计算数据中心河源源城区项目,235747753.38496977,259322528.7037378,21387355.209399045,23526090.728637286,234398738.13428998,21267142.909999996
U_ORG_XM_GDHYALEQ,广东阿里巴巴云计算数据中心河源源城区二期项目,153953451.86010516,167809262.52340552,8373207.503596883,9126796.1786964,138472480.9679706,7704527.256477799
U_ORG_XM_GDHYJDEQ,广东阿里巴巴云计算数据中心河源江东二期,93940106.19790438,102394715.73663145,93940106.19790438,102394715.73663145,93256262.61174929,93256262.61174929
U_ORG_XM_GDHYSQ,广东阿里巴巴云计算数据中心河源源城区三期项目,108384953.28010133,118139599.07798603,108384953.28010133,118139599.07798603,107076394.23964581,107076394.23964581
U_ORG_XM_GDHYSQJD,广东阿里巴巴云计算数据中心河源源城区三期机电,92275160.8730114,100579925.34877047,92163405.18382737,100458111.64756021,91769524.80000001,91658626.48
U_ORG_XM_GJNYQXZX,国际农业科技创新中心,506315457.9818417,509459504.40668434,10948203.124884913,10997775.93764092,483621981.76,10475987.659999996
U_ORG_XM_GMDLGZ,北京国贸东楼改造及交通一体化,306300257.2574033,311043567.77841735,13580837.581675375,13784952.75247735,300393022.34000003,13382371.879999999
U_ORG_XM_GMSQB,北京中国国际贸易中心三期B阶段工程,815581568.2297399,819730925.146559,40972926.58999704,41181461.1296382,798254140.8199997,40102100.78
U_ORG_XM_GSQYZDYQ,甘肃庆阳正大一期,72943209.85125136,80019475.22314091,3340369.847925558,3664421.1684155855,71985320.53,3306074.9400000004
U_ORG_XM_GXNNDXCFJF,广西南宁电信东盟信息园动力中心柴发机房,3982490.695703629,4340914.857105798,3980415.9762193086,4338653.412868518,3805280.48,3803298.08
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,108943422.03197859,119355710.9828083,3363018.1813933617,3684841.77369222,108251467.57951115,3332609.2199999993
U_ORG_XM_GYSGZFYYYJD,贵阳市贵州妇女儿童国际医院机电,109015362.01350966,119075026.42983319,2972076.9433533754,3245604.833996125,107035076.61,2910638.4999999986
U_ORG_XM_GZALBB,广州阿里巴巴华南运营中心,706749254.8146737,772217622.4859415,33357056.530676723,36490503.926200986,666841746.8220189,31546981.838099997
U_ORG_XM_GZBLSYL,广州保利三元里,367403984.3488187,401035957.48273075,109893575.1229403,119944467.36099716,363223652.1356685,108658851.30891354
U_ORG_XM_GZCSJ,广州超视堺第10.5代TFT-LCD显示器件生产线,2277142982.406569,2504536751.93404,90531387.31661822,99593850.64952235,2269709700.3802996,90235144.16999997
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,417784849.62276053,459563334.60240626,93569.78787629327,102926.76669441347,416910760.37378985,92996.1799999997
U_ORG_XM_GZKNBLC,广州第10.5代TFT-LCD显示器生产线玻璃工厂建设,176863769.79784492,194583357.1125908,6393934.067821847,7034249.687532033,175225642.20979914,6334692.41
U_ORG_XM_GZLGDDGC,广州LG-Display-D工程,34209725.69875648,34231369.799866796,2406090.9135703123,2407613.21969672,30953152.77,2177044.629999999
